id	name	chi2	pval
5319	4.1-ngram.next_system_utterance__golden wok 01223	2.1529	0.5413
5320	4.1-ngram.next_system_utterance__wok 01223	2.1529	0.5413
5321	4.1-ngram.current_user_utterance__modern european type	2.1496	0.5419
5322	4.1-ngram.next_system_utterance__house serves	2.1487	0.5421
5323	4.1-ngram.current_user_utterance__restaurants south town	2.1477	0.5423
5324	4.1-ngram.current_user_utterance__brazilian food	2.1454	0.5428
5325	4.1-ngram.next_system_utterance__mexican	2.1442	0.5430
5326	4.1-ngram.next_user_utterance__cuban food	2.1432	0.5432
5327	4.1-ngram.next_system_utterance__sorry fusion	2.1427	0.5433
5328	4.1-ngram.next_system_utterance__sorry fusion restaurant	2.1427	0.5433
5329	7-syntactic_feature__root_word__current_user_utterance__change	2.1364	0.5446
5330	4.1-ngram.next_user_utterance__airatarin	2.1364	0.5446
5331	4.1-ngram.next_user_utterance__venetian	2.1364	0.5446
5332	5-phrase_feature__noun_phrases__current_user_utterance__expensive_restaurants	2.1364	0.5446
5333	5-phrase_feature__noun_phrases__next_user_utterance__serving_portuguese_food	2.1364	0.5446
5334	5-phrase_feature__noun_phrases__current_user_utterance__restaurant_gastropub	2.1364	0.5446
5335	5-phrase_feature__noun_phrases__current_user_utterance__singaporean_restaurant	2.1364	0.5446
5336	5-phrase_feature__noun_phrases__next_user_utterance__afghan_food	2.1364	0.5446
5337	5-phrase_feature__noun_phrases__next_user_utterance__hm	2.1364	0.5446
5338	7-syntactic_feature__root_word__current_user_utterance__english	2.1364	0.5446
5339	5-phrase_feature__noun_phrases__current_user_utterance__serving_moroccan_food	2.1364	0.5446
5340	5-phrase_feature__noun_phrases__next_user_utterance__sea	2.1364	0.5446
5341	5-phrase_feature__noun_phrases__next_user_utterance__sea_food	2.1364	0.5446
5342	5-phrase_feature__noun_phrases__next_system_utterance__irish_restaurant_right	2.1364	0.5446
5343	5-phrase_feature__noun_phrases__next_user_utterance__belgian_food	2.1364	0.5446
5344	5-phrase_feature__noun_phrases__next_user_utterance__belgium_food	2.1364	0.5446
5345	7-syntactic_feature__subj_word__current_user_utterance__moderate	2.1364	0.5446
5346	5-phrase_feature__noun_phrases__next_user_utterance__need	2.1364	0.5446
5347	5-phrase_feature__noun_phrases__current_user_utterance__east_side	2.1364	0.5446
5348	7-syntactic_feature__subj_word__current_user_utterance__what	2.1364	0.5446
5349	5-phrase_feature__noun_phrases__next_user_utterance__serving_european_food	2.1364	0.5446
5350	5-phrase_feature__noun_phrases__current_user_utterance__serving_italian_food	2.1364	0.5446
5351	5-phrase_feature__noun_phrases__next_user_utterance__airatarin	2.1364	0.5446
5352	5-phrase_feature__noun_phrases__next_system_utterance__expensive_portuguese_food	2.1364	0.5446
5353	5-phrase_feature__noun_phrases__current_user_utterance__cheap_restaurants	2.1364	0.5446
5354	5-phrase_feature__noun_phrases__current_user_utterance__cheap_restaurant_gastropub	2.1364	0.5446
5355	5-phrase_feature__noun_phrases__next_user_utterance__canapes	2.1364	0.5446
5356	5-phrase_feature__noun_phrases__current_user_utterance__serving_french_food	2.1364	0.5446
5357	5-phrase_feature__noun_phrases__current_user_utterance__expensive_french_food	2.1364	0.5446
5358	5-phrase_feature__noun_phrases__current_user_utterance__rest	2.1364	0.5446
5359	5-phrase_feature__noun_phrases__next_user_utterance__other_restaurants	2.1364	0.5446
5360	5-phrase_feature__noun_phrases__current_user_utterance__breath_im	2.1364	0.5446
5361	5-phrase_feature__noun_phrases__next_user_utterance__gastropub_restaurant	2.1364	0.5446
5362	7-syntactic_feature__root_word__next_user_utterance__airatarin	2.1364	0.5446
5363	5-phrase_feature__noun_phrases__next_user_utterance__european_restaurant	2.1364	0.5446
5364	7-syntactic_feature__root_word__next_user_utterance__centre	2.1364	0.5446
5365	5-phrase_feature__noun_phrases__current_user_utterance__caribbean	2.1364	0.5446
5366	6-entity_feature__entity__#overlop	2.1364	0.5446
5367	5-phrase_feature__noun_phrases__next_user_utterance__crossover	2.1364	0.5446
5368	5-phrase_feature__noun_phrases__next_user_utterance__crossover_food	2.1364	0.5446
5369	7-syntactic_feature__root_word__next_user_utterance__canapes	2.1364	0.5446
5370	6-entity_feature__entity__have_overlop	2.1364	0.5446
5371	6-entity_feature__entity__jaccard_similarity	2.1364	0.5446
5372	7-syntactic_feature__root_word__next_user_utterance__austrian	2.1364	0.5446
5373	5-phrase_feature__noun_phrases__next_user_utterance__kosher_food	2.1364	0.5446
5374	7-syntactic_feature__obj_word__next_user_utterance__oriental	2.1364	0.5446
5375	7-syntactic_feature__root_word__next_user_utterance__available	2.1364	0.5446
5376	7-syntactic_feature__root_word__next_user_utterance__brazilian	2.1364	0.5446
5377	7-syntactic_feature__obj_word__next_user_utterance__one	2.1364	0.5446
5378	7-syntactic_feature__obj_word__next_user_utterance__no	2.1364	0.5446
5379	7-syntactic_feature__root_word__next_user_utterance__oriental	2.1364	0.5446
5380	5-phrase_feature__noun_phrases__next_system_utterance__russian_restaurant	2.1364	0.5446
5381	7-syntactic_feature__obj_word__current_user_utterance__something	2.1364	0.5446
5382	5-phrase_feature__noun_phrases__next_system_utterance__scottish_restaurant	2.1364	0.5446
5383	5-phrase_feature__noun_phrases__next_system_utterance__scottish_restaurant_right	2.1364	0.5446
5384	5-phrase_feature__noun_phrases__next_user_utterance__jamaican_restaurant	2.1364	0.5446
5385	7-syntactic_feature__root_word__current_user_utterance__caribbean	2.1364	0.5446
5386	5-phrase_feature__noun_phrases__next_user_utterance__res	2.1364	0.5446
5387	5-phrase_feature__noun_phrases__next_user_utterance__malaysian_food	2.1364	0.5446
5388	7-syntactic_feature__root_word__current_user_utterance__moroccan	2.1364	0.5446
5389	5-phrase_feature__noun_phrases__current_user_utterance__breath_im_looking	2.1364	0.5446
5390	4.1-ngram.next_user_utterance__canapes	2.1364	0.5446
5391	5-phrase_feature__noun_phrases__next_system_utterance__european_restaurant_right	2.1364	0.5446
5392	7-syntactic_feature__root_word__current_user_utterance__canapes	2.1364	0.5446
5393	5-phrase_feature__noun_phrases__next_user_utterance__turkiesh_food	2.1364	0.5446
5394	5-phrase_feature__noun_phrases__next_system_utterance__modern_european	2.1364	0.5446
5395	7-syntactic_feature__root_word__next_user_utterance__hm	2.1364	0.5446
5396	5-phrase_feature__noun_phrases__next_system_utterance__european	2.1364	0.5446
5397	5-phrase_feature__noun_phrases__next_system_utterance__english_restaurant_right	2.1364	0.5446
5398	7-syntactic_feature__root_word__next_user_utterance__venetian	2.1364	0.5446
5399	5-phrase_feature__noun_phrases__next_user_utterance__um_hm	2.1364	0.5446
5400	5-phrase_feature__noun_phrases__next_system_utterance__other_african_restaurant	2.1364	0.5446
5401	5-phrase_feature__noun_phrases__next_system_utterance__other_japanese_restaurant	2.1364	0.5446
5402	7-syntactic_feature__root_word__next_user_utterance__correct	2.1364	0.5446
5403	7-syntactic_feature__root_word__current_user_utterance__lets	2.1364	0.5446
5404	7-syntactic_feature__subj_word__next_system_utterance__galleria	2.1340	0.5451
5405	4.1-ngram.next_system_utterance__greek restaurant north	2.1314	0.5456
5406	4.1-ngram.next_system_utterance__looking mediterranean restaurant	2.1304	0.5458
5407	4.1-ngram.next_system_utterance__looking mediterranean	2.1304	0.5458
5408	4.1-ngram.next_system_utterance__mediterranean restaurant right	2.1304	0.5458
5409	4.1-ngram.next_user_utterance__looking kitalian	2.1293	0.5460
5410	4.1-ngram.next_user_utterance__looking kitalian food	2.1293	0.5460
5411	4.1-ngram.next_system_utterance__jamaican	2.1264	0.5466
5412	4.1-ngram.next_system_utterance__restaurant serving european	2.1246	0.5470
5413	4.1-ngram.next_user_utterance__serves british	2.1245	0.5470
5414	4.1-ngram.next_user_utterance__serves british food	2.1245	0.5470
5415	4.1-ngram.current_user_utterance__located	2.1235	0.5472
5416	4.1-ngram.next_system_utterance__196 road	2.1232	0.5472
5417	4.1-ngram.next_system_utterance__196 road city	2.1232	0.5472
5418	4.1-ngram.next_system_utterance__restaurant 196	2.1232	0.5472
5419	4.1-ngram.next_system_utterance__restaurant 196 road	2.1232	0.5472
5420	4.1-ngram.next_system_utterance__bar restaurant 196	2.1232	0.5472
5421	4.1-ngram.next_system_utterance__196	2.1232	0.5472
5422	4.1-ngram.next_user_utterance__persian	2.1217	0.5475
5423	4.1-ngram.next_system_utterance__serves european	2.1183	0.5482
5424	4.1-ngram.next_system_utterance__serves european food	2.1183	0.5482
5425	4.1-ngram.current_user_utterance__alright	2.1153	0.5488
5426	4.1-ngram.next_system_utterance__serving tasty chinese	2.1151	0.5489
5427	4.1-ngram.next_system_utterance__tasty chinese food	2.1151	0.5489
5428	4.1-ngram.next_system_utterance__tasty chinese	2.1151	0.5489
5429	4.1-ngram.next_system_utterance__international restaurant north	2.1126	0.5494
5430	4.1-ngram.current_user_utterance__addre	2.1027	0.5514
5431	7-syntactic_feature__subj_word__next_system_utterance__kettle	2.1025	0.5514
5432	4.1-ngram.next_system_utterance__green	2.1023	0.5515
5433	4.1-ngram.next_system_utterance__green street	2.1023	0.5515
5434	4.1-ngram.next_system_utterance__post code nandos	2.1009	0.5517
5435	4.1-ngram.next_system_utterance__code nandos	2.1009	0.5517
5436	4.1-ngram.next_system_utterance__house 21	2.1000	0.5519
5437	4.1-ngram.next_system_utterance__sure saint	2.1000	0.5519
5438	4.1-ngram.next_system_utterance__sure saint johns	2.1000	0.5519
5439	4.1-ngram.next_system_utterance__chop house 21	2.1000	0.5519
5440	4.1-ngram.next_system_utterance__house 21 24	2.1000	0.5519
5441	4.1-ngram.next_system_utterance__pizzeria nice restaurant	2.1000	0.5519
5442	7-syntactic_feature__root_word__current_user_utterance__okay	2.0987	0.5522
5443	4.1-ngram.next_user_utterance__food type	2.0962	0.5527
5444	4.1-ngram.next_system_utterance__sure yu	2.0948	0.5530
5445	4.1-ngram.next_system_utterance__sure yu garden	2.0948	0.5530
5446	4.1-ngram.next_system_utterance__wok nice place	2.0931	0.5533
5447	5-phrase_feature__noun_phrases__next_system_utterance__zizzi	2.0920	0.5535
5448	5-phrase_feature__noun_phrases__next_system_utterance__zizzi_cambridge	2.0920	0.5535
5449	4.1-ngram.next_system_utterance__eraina great restaurant	2.0905	0.5538
5450	4.1-ngram.next_system_utterance__eraina great	2.0905	0.5538
5451	4.1-ngram.next_system_utterance__looking welsh restaurant	2.0904	0.5539
5452	4.1-ngram.next_system_utterance__looking welsh	2.0904	0.5539
5453	4.1-ngram.next_system_utterance__welsh restaurant right	2.0904	0.5539
5454	4.1-ngram.next_system_utterance__india house nice	2.0890	0.5541
5455	4.1-ngram.current_user_utterance__serves korean	2.0872	0.5545
5456	4.1-ngram.current_user_utterance__serves korean food	2.0872	0.5545
5457	4.1-ngram.next_user_utterance__oriental type food	2.0858	0.5548
5458	4.1-ngram.next_user_utterance__oriental type	2.0858	0.5548
5459	4.1-ngram.next_user_utterance__asian oriental type	2.0858	0.5548
5460	7-syntactic_feature__root_word__current_user_utterance__that	2.0792	0.5561
5461	5-phrase_feature__noun_phrases__next_system_utterance__north_part	2.0792	0.5561
5462	4.1-ngram.next_system_utterance__bar nice	2.0792	0.5561
5463	4.1-ngram.next_system_utterance__town dont care	2.0785	0.5563
5464	4.1-ngram.next_system_utterance__town dont	2.0785	0.5563
5465	4.1-ngram.current_user_utterance__like modern	2.0731	0.5574
5466	4.1-ngram.current_user_utterance__like modern european	2.0731	0.5574
5467	4.1-ngram.next_system_utterance__turkish restaurant east	2.0725	0.5575
5468	4.1-ngram.next_system_utterance__247877 290 road	2.0680	0.5584
5469	4.1-ngram.next_system_utterance__247877 290	2.0680	0.5584
5470	4.1-ngram.next_system_utterance__01223 247877 290	2.0680	0.5584
5471	4.1-ngram.next_system_utterance__hotel restaurant great	2.0669	0.5586
5472	4.1-ngram.next_user_utterance__located	2.0655	0.5589
5473	4.1-ngram.next_system_utterance__serving venetian	2.0651	0.5590
5474	4.1-ngram.next_system_utterance__serving venetian food	2.0651	0.5590
5475	4.1-ngram.next_system_utterance__restaurant serving venetian	2.0651	0.5590
5476	4.1-ngram.next_system_utterance__venetian food	2.0651	0.5590
5477	4.1-ngram.next_system_utterance__meghna nice place	2.0648	0.5591
5478	4.1-ngram.next_system_utterance__sure peking restaurant	2.0646	0.5591
5479	4.1-ngram.next_system_utterance__sure peking	2.0646	0.5591
5480	4.1-ngram.next_system_utterance__restaurant 10 homerton	2.0646	0.5591
5481	4.1-ngram.next_system_utterance__restaurant 10	2.0646	0.5591
5482	4.1-ngram.next_system_utterance__peking restaurant 10	2.0646	0.5591
5483	4.1-ngram.current_user_utterance__indonesian food	2.0555	0.5610
5484	4.1-ngram.next_system_utterance__bar 01223 308871	2.0519	0.5617
5485	4.1-ngram.next_system_utterance__kitchen bar 01223	2.0519	0.5617
5486	4.1-ngram.next_system_utterance__phone number cow	2.0519	0.5617
5487	4.1-ngram.next_system_utterance__number cow	2.0519	0.5617
5488	4.1-ngram.next_system_utterance__308871	2.0519	0.5617
5489	4.1-ngram.next_system_utterance__number cow pizza	2.0519	0.5617
5490	4.1-ngram.next_system_utterance__01223 308871	2.0519	0.5617
5491	4.1-ngram.next_system_utterance__greek restaurant	2.0510	0.5619
5492	4.1-ngram.next_system_utterance__71 castle	2.0503	0.5620
5493	4.1-ngram.next_system_utterance__71 castle street	2.0503	0.5620
5494	4.1-ngram.next_system_utterance__71	2.0503	0.5620
5495	4.1-ngram.next_system_utterance__looking lebanese	2.0489	0.5623
5496	4.1-ngram.next_system_utterance__lebanese restaurant right	2.0489	0.5623
5497	4.1-ngram.next_system_utterance__looking lebanese restaurant	2.0489	0.5623
5498	4.1-ngram.current_user_utterance__food south town	2.0484	0.5624
5499	4.1-ngram.next_system_utterance__traditional restaurant centre	2.0483	0.5624
5500	4.1-ngram.next_system_utterance__town serving modern	2.0475	0.5626
5501	4.1-ngram.next_system_utterance__tasty korean food	2.0472	0.5627
5502	4.1-ngram.next_system_utterance__tasty korean	2.0472	0.5627
5503	4.1-ngram.next_system_utterance__serving tasty korean	2.0472	0.5627
5504	4.1-ngram.current_user_utterance__thats	2.0464	0.5628
5505	4.1-ngram.next_system_utterance__spice nice restaurant	2.0461	0.5629
5506	4.1-ngram.next_system_utterance__varsity restaurant	2.0451	0.5631
5507	4.1-ngram.next_system_utterance__varsity	2.0451	0.5631
5508	4.1-ngram.next_system_utterance__like east	2.0442	0.5633
5509	4.1-ngram.next_system_utterance__sorry like east	2.0442	0.5633
5510	4.1-ngram.next_system_utterance__steakhouse restaurant north	2.0437	0.5634
5511	4.1-ngram.next_user_utterance__serves romanian	2.0403	0.5641
5512	4.1-ngram.next_user_utterance__serves romanian food	2.0403	0.5641
5513	5-phrase_feature__noun_phrases__next_system_utterance__serving_steakhouse_food	2.0381	0.5645
5514	7-syntactic_feature__subj_word__current_user_utterance__any	2.0381	0.5645
5515	5-phrase_feature__noun_phrases__next_system_utterance__serving_steakhouse	2.0381	0.5645
5516	5-phrase_feature__noun_phrases__next_system_utterance__restaurant_serving_steakhouse	2.0381	0.5645
5517	5-phrase_feature__noun_phrases__current_user_utterance__halal_food	2.0381	0.5645
5518	5-phrase_feature__noun_phrases__next_system_utterance__steakhouse_food	2.0381	0.5645
5519	4.1-ngram.next_system_utterance__newnham	2.0340	0.5654
5520	4.1-ngram.next_system_utterance__sorry swiss	2.0339	0.5654
5521	4.1-ngram.next_system_utterance__sorry swiss restaurant	2.0339	0.5654
5522	4.1-ngram.next_system_utterance__sure golden wok	2.0335	0.5655
5523	4.1-ngram.next_system_utterance__golden wok 191	2.0335	0.5655
5524	4.1-ngram.next_system_utterance__wok 191	2.0335	0.5655
5525	4.1-ngram.next_system_utterance__wok 191 histon	2.0335	0.5655
5526	4.1-ngram.current_user_utterance__available	2.0306	0.5661
5527	4.1-ngram.next_system_utterance__sorry like moderate	2.0231	0.5676
5528	4.1-ngram.next_system_utterance__like moderate	2.0231	0.5676
5529	4.1-ngram.next_system_utterance__like moderate price	2.0231	0.5676
5530	4.1-ngram.next_user_utterance__uh address	2.0179	0.5687
5531	4.1-ngram.current_user_utterance__um doesnt	2.0179	0.5687
5532	4.1-ngram.current_user_utterance__um doesnt matter	2.0179	0.5687
5533	4.1-ngram.next_system_utterance__lodge restaurant west	2.0165	0.5690
5534	4.1-ngram.current_user_utterance__yes moderately	2.0159	0.5691
5535	4.1-ngram.current_user_utterance__yes moderately priced	2.0159	0.5691
5536	4.1-ngram.next_system_utterance__korean food	2.0146	0.5694
5537	4.1-ngram.next_user_utterance__id like restaurant	2.0134	0.5696
5538	4.1-ngram.next_system_utterance__sorry tuscan restaurant	2.0126	0.5698
5539	4.1-ngram.next_system_utterance__sorry tuscan	2.0126	0.5698
5540	4.1-ngram.current_user_utterance__hungarian food	2.0097	0.5704
5541	4.1-ngram.next_system_utterance__serving tuscan	2.0065	0.5711
5542	4.1-ngram.next_system_utterance__tuscan food	2.0065	0.5711
5543	4.1-ngram.next_system_utterance__serving tuscan food	2.0065	0.5711
5544	4.1-ngram.next_system_utterance__restaurant serving tuscan	2.0065	0.5711
5545	4.1-ngram.next_user_utterance__like modern european	2.0062	0.5711
5546	4.1-ngram.next_user_utterance__like modern	2.0062	0.5711
5547	4.1-ngram.next_system_utterance__standard serves gastropub	2.0041	0.5715
5548	4.1-ngram.next_system_utterance__standard serves	2.0041	0.5715
5549	4.1-ngram.next_system_utterance__royal standard serves	2.0041	0.5715
5550	4.1-ngram.next_system_utterance__vegetarian food	2.0041	0.5716
5551	4.1-ngram.next_system_utterance__caribbean restaurant moderate	2.0035	0.5717
5552	4.1-ngram.next_system_utterance__serves modern	2.0019	0.5720
5553	4.1-ngram.next_system_utterance__serves modern european	2.0019	0.5720
5554	4.1-ngram.next_system_utterance__spanish food moderate	2.0016	0.5721
5555	4.1-ngram.next_system_utterance__trumpington street	1.9953	0.5734
5556	4.1-ngram.next_system_utterance__trumpington	1.9953	0.5734
5557	4.1-ngram.next_system_utterance__standard nice restaurant	1.9952	0.5734
5558	4.1-ngram.next_system_utterance__loch fyne	1.9945	0.5736
5559	4.1-ngram.next_system_utterance__fyne	1.9945	0.5736
5560	4.1-ngram.next_system_utterance__loch	1.9945	0.5736
5561	4.1-ngram.next_system_utterance__prince nice restaurant	1.9940	0.5737
5562	4.1-ngram.next_system_utterance__looking halal restaurant	1.9935	0.5737
5563	4.1-ngram.next_system_utterance__looking halal	1.9935	0.5737
5564	4.1-ngram.next_system_utterance__halal restaurant right	1.9935	0.5737
5565	4.1-ngram.next_system_utterance__swedish restaurant south	1.9879	0.5749
5566	4.1-ngram.current_user_utterance__want cheap	1.9848	0.5756
5567	7-syntactic_feature__subj_word__next_system_utterance__anatolia	1.9834	0.5759
5568	4.1-ngram.next_system_utterance__sorry cuban restaurant	1.9811	0.5763
5569	4.1-ngram.next_system_utterance__sorry cuban	1.9811	0.5763
5570	4.1-ngram.next_system_utterance__sorry german	1.9805	0.5765
5571	4.1-ngram.next_system_utterance__sorry german restaurant	1.9805	0.5765
5572	4.1-ngram.next_system_utterance__prince 451	1.9792	0.5767
5573	4.1-ngram.next_system_utterance__prince 451 newmarket	1.9792	0.5767
5574	4.1-ngram.next_system_utterance__curry prince 451	1.9792	0.5767
5575	4.1-ngram.next_system_utterance__sure curry prince	1.9792	0.5767
5576	7-syntactic_feature__root_word__next_user_utterance__unintelligible	1.9788	0.5768
5577	4.1-ngram.next_system_utterance__code la tasca	1.9774	0.5771
5578	4.1-ngram.next_system_utterance__oak bistro	1.9749	0.5776
5579	4.1-ngram.next_system_utterance__oak	1.9749	0.5776
5580	4.1-ngram.current_user_utterance__rest	1.9747	0.5777
5581	4.1-ngram.current_user_utterance__korean restaurant	1.9727	0.5781
5582	4.1-ngram.next_system_utterance__942 9180	1.9681	0.5790
5583	4.1-ngram.next_system_utterance__bloomsbury restaurant 0871	1.9681	0.5790
5584	4.1-ngram.next_system_utterance__restaurant 0871	1.9681	0.5790
5585	4.1-ngram.next_system_utterance__restaurant 0871 942	1.9681	0.5790
5586	4.1-ngram.next_system_utterance__number bloomsbury restaurant	1.9681	0.5790
5587	4.1-ngram.next_system_utterance__9180	1.9681	0.5790
5588	4.1-ngram.next_system_utterance__0871	1.9681	0.5790
5589	4.1-ngram.next_system_utterance__942	1.9681	0.5790
5590	4.1-ngram.next_system_utterance__0871 942	1.9681	0.5790
5591	4.1-ngram.next_system_utterance__phone number bloomsbury	1.9681	0.5790
5592	4.1-ngram.next_system_utterance__number bloomsbury	1.9681	0.5790
5593	4.1-ngram.next_system_utterance__0871 942 9180	1.9681	0.5790
5594	4.1-ngram.next_system_utterance__34 saint	1.9604	0.5807
5595	4.1-ngram.next_system_utterance__33 34	1.9604	0.5807
5596	4.1-ngram.next_system_utterance__33 34 saint	1.9604	0.5807
5597	4.1-ngram.next_system_utterance__34 saint andrews	1.9604	0.5807
5598	4.1-ngram.next_system_utterance__christmas restaurant matches	1.9532	0.5822
5599	5-phrase_feature__noun_phrases__next_system_utterance__j	1.9531	0.5822
5600	4.1-ngram.next_system_utterance__brasserie great restaurant	1.9511	0.5826
5601	4.1-ngram.next_system_utterance__brasserie great	1.9511	0.5826
5602	8.1-lda_feature.next_user_utterance__topic_25	1.9473	0.5834
5603	4.1-ngram.next_system_utterance__12	1.9473	0.5834
5604	4.1-ngram.next_user_utterance__address type food	1.9461	0.5837
5605	4.1-ngram.next_user_utterance__address type	1.9461	0.5837
5606	4.1-ngram.next_system_utterance__polish food	1.9453	0.5838
5607	4.1-ngram.next_system_utterance__restaurant serving polish	1.9453	0.5838
5608	4.1-ngram.next_system_utterance__serving polish	1.9453	0.5838
5609	4.1-ngram.next_system_utterance__serving polish food	1.9453	0.5838
5610	4.1-ngram.next_system_utterance__tasty vietnamese	1.9439	0.5841
5611	4.1-ngram.next_system_utterance__tasty vietnamese food	1.9439	0.5841
5612	4.1-ngram.next_system_utterance__serving tasty vietnamese	1.9439	0.5841
5613	5-phrase_feature__noun_phrases__current_user_utterance__postal_code	1.9406	0.5848
5614	5-phrase_feature__noun_phrases__next_system_utterance__D.T	1.9406	0.5848
5615	7-syntactic_feature__obj_word__next_user_utterance__area	1.9406	0.5848
5616	5-phrase_feature__noun_phrases__next_system_utterance__D.P	1.9406	0.5848
5617	7-syntactic_feature__root_word__next_user_utterance__goodbye	1.9406	0.5848
5618	7-syntactic_feature__obj_word__current_user_utterance__area	1.9406	0.5848
5619	7-syntactic_feature__subj_word__next_user_utterance__the	1.9406	0.5848
5620	5-phrase_feature__noun_phrases__next_system_utterance__H.X	1.9406	0.5848
5621	5-phrase_feature__noun_phrases__next_system_utterance__gandhi	1.9406	0.5848
5622	5-phrase_feature__noun_phrases__current_user_utterance__good_whats	1.9406	0.5848
5623	5-phrase_feature__noun_phrases__current_user_utterance__alright_whats	1.9406	0.5848
5624	4.1-ngram.next_system_utterance__chop house nice	1.9385	0.5853
5625	4.1-ngram.current_user_utterance__mediterranean food	1.9379	0.5854
5626	4.1-ngram.next_system_utterance__swiss restaurant north	1.9376	0.5855
5627	4.1-ngram.next_system_utterance__prices expensive	1.9370	0.5856
5628	4.1-ngram.next_system_utterance__town prices expensive	1.9370	0.5856
5629	4.1-ngram.next_system_utterance__serving moderate	1.9342	0.5862
5630	4.1-ngram.next_system_utterance__restaurant serving moderate	1.9342	0.5862
5631	4.1-ngram.current_user_utterance__food center	1.9340	0.5862
5632	4.1-ngram.next_system_utterance__food dont care	1.9295	0.5872
5633	4.1-ngram.next_system_utterance__food dont	1.9295	0.5872
5634	4.1-ngram.next_system_utterance__huntingdon road	1.9281	0.5875
5635	4.1-ngram.next_system_utterance__huntingdon	1.9281	0.5875
5636	5-phrase_feature__noun_phrases__current_user_utterance__asian_oriental_food	1.9252	0.5881
5637	5-phrase_feature__noun_phrases__current_user_utterance__oriental_food	1.9252	0.5881
5638	4.1-ngram.current_user_utterance__want moderate priced	1.9247	0.5882
5639	4.1-ngram.current_user_utterance__want moderate	1.9247	0.5882
5640	4.1-ngram.current_user_utterance__restaurant serving asian	1.9238	0.5884
5641	4.1-ngram.next_system_utterance__americas restaurant	1.9197	0.5892
5642	4.1-ngram.next_system_utterance__americas restaurant centre	1.9197	0.5892
5643	4.1-ngram.next_system_utterance__sorry americas	1.9197	0.5892
5644	4.1-ngram.next_system_utterance__sorry americas restaurant	1.9197	0.5892
5645	4.1-ngram.next_system_utterance__americas	1.9197	0.5892
5646	4.1-ngram.next_system_utterance__cheap mexican	1.9191	0.5894
5647	4.1-ngram.next_system_utterance__cheap mexican food	1.9191	0.5894
5648	4.1-ngram.next_system_utterance__serving cheap mexican	1.9191	0.5894
5649	4.1-ngram.next_system_utterance__creative food	1.9160	0.5900
5650	4.1-ngram.next_system_utterance__serving creative food	1.9160	0.5900
5651	4.1-ngram.next_system_utterance__serving creative	1.9160	0.5900
5652	4.1-ngram.next_system_utterance__restaurant serving creative	1.9160	0.5900
5653	4.1-ngram.current_user_utterance__serves international food	1.9138	0.5905
5654	4.1-ngram.current_user_utterance__restaurant serves international	1.9138	0.5905
5655	4.1-ngram.next_system_utterance__exchange	1.9129	0.5907
5656	4.1-ngram.next_system_utterance__corn exchange street	1.9129	0.5907
5657	4.1-ngram.next_system_utterance__exchange street	1.9129	0.5907
5658	4.1-ngram.next_system_utterance__corn exchange	1.9129	0.5907
5659	4.1-ngram.next_system_utterance__corn	1.9129	0.5907
5660	4.1-ngram.current_user_utterance__hello im looking	1.9125	0.5908
5661	4.1-ngram.current_user_utterance__hello im	1.9125	0.5908
5662	4.1-ngram.next_system_utterance__post code missing	1.9118	0.5909
5663	4.1-ngram.next_system_utterance__code missing	1.9118	0.5909
5664	4.1-ngram.next_system_utterance__missing sock 25	1.9118	0.5909
5665	4.1-ngram.next_system_utterance__code missing sock	1.9118	0.5909
5666	4.1-ngram.next_system_utterance__sock 25	1.9118	0.5909
5667	4.1-ngram.next_system_utterance__100 road	1.9112	0.5910
5668	4.1-ngram.next_system_utterance__100 road city	1.9112	0.5910
5669	4.1-ngram.next_system_utterance__100	1.9112	0.5910
5670	4.1-ngram.next_system_utterance__caribbean restaurant matches	1.9079	0.5917
5671	4.1-ngram.current_user_utterance__serving indian	1.9072	0.5919
5672	4.1-ngram.next_system_utterance__indian restaurant right	1.9025	0.5929
5673	4.1-ngram.next_system_utterance__looking indian restaurant	1.9025	0.5929
5674	4.1-ngram.next_system_utterance__looking indian	1.9025	0.5929
5675	4.1-ngram.next_system_utterance__ali baba 01462	1.9005	0.5933
5676	4.1-ngram.next_system_utterance__number ali baba	1.9005	0.5933
5677	4.1-ngram.next_system_utterance__432565	1.9005	0.5933
5678	4.1-ngram.next_system_utterance__number ali	1.9005	0.5933
5679	4.1-ngram.next_system_utterance__01462 432565	1.9005	0.5933
5680	4.1-ngram.next_system_utterance__phone number ali	1.9005	0.5933
5681	4.1-ngram.next_system_utterance__baba 01462 432565	1.9005	0.5933
5682	4.1-ngram.next_system_utterance__01462	1.9005	0.5933
5683	4.1-ngram.next_system_utterance__baba 01462	1.9005	0.5933
5684	4.1-ngram.next_system_utterance__high street	1.8995	0.5935
5685	4.1-ngram.next_system_utterance__high	1.8995	0.5935
5686	4.1-ngram.current_user_utterance__centre town	1.8950	0.5945
5687	4.1-ngram.next_user_utterance__okay modern european	1.8918	0.5952
5688	4.1-ngram.next_user_utterance__okay modern	1.8918	0.5952
5689	4.1-ngram.next_system_utterance__post code royal	1.8899	0.5956
5690	4.1-ngram.next_system_utterance__code royal	1.8899	0.5956
5691	4.1-ngram.next_system_utterance__english restaurant matches	1.8869	0.5962
5692	4.1-ngram.next_system_utterance__bar serves gastropub	1.8839	0.5969
5693	4.1-ngram.next_system_utterance__kitchen bar serves	1.8839	0.5969
5694	4.1-ngram.next_system_utterance__european food	1.8771	0.5983
