id,name,prefix,chi2,pval
814,b'5-phrase_feature__noun_phrases__next_system_utterance__a.d',b'5',11.3381,0.0100
815,b'5-phrase_feature__noun_phrases__next_system_utterance__cow_pizza_kitchen',b'5',11.2796,0.0103
816,b'5-phrase_feature__noun_phrases__next_system_utterance__road_newnham',b'5',11.2796,0.0103
817,b'7-syntactic_feature__root_word__next_user_utterance__yea',b'7',11.2796,0.0103
818,b'5-phrase_feature__noun_phrases__next_system_utterance__polynesian_food',b'5',11.1751,0.0108
819,b'5-phrase_feature__noun_phrases__current_user_utterance__vinci_pizzeria',b'5',11.1744,0.0108
820,b'5-phrase_feature__noun_phrases__next_user_utterance__belgium',b'5',11.1588,0.0109
821,b'5-phrase_feature__noun_phrases__next_user_utterance__venue',b'5',11.1382,0.0110
822,b'7-syntactic_feature__root_word__next_user_utterance__brazilian',b'7',11.0045,0.0117
823,b'5-phrase_feature__noun_phrases__next_user_utterance__care_dont',b'5',11.0045,0.0117
824,b'5-phrase_feature__noun_phrases__current_user_utterance__malaysian_food',b'5',10.9895,0.0118
825,b'6-entity_feature__entity__next_system_utterance__41518_NUMBER',b'6',10.9869,0.0118
826,b'5-phrase_feature__noun_phrases__next_system_utterance__caribbean_food',b'5',10.9869,0.0118
827,b'5-phrase_feature__noun_phrases__next_system_utterance__north',b'5',10.9869,0.0118
828,b'6-entity_feature__entity__next_system_utterance__cambridge leisure park clifton way cherry hinton_LOCATION',b'6',10.9869,0.0118
829,b'6-entity_feature__entity__next_system_utterance__newmarket road fen ditton_LOCATION',b'6',10.9869,0.0118
830,b'5-phrase_feature__noun_phrases__next_system_utterance__spanish',b'5',10.9869,0.0118
831,b'5-phrase_feature__noun_phrases__next_system_utterance__care',b'5',10.9869,0.0118
832,b'5-phrase_feature__noun_phrases__next_system_utterance__cantonese_restaurant_right',b'5',10.9869,0.0118
833,b'5-phrase_feature__noun_phrases__next_system_utterance__d.y',b'5',10.9424,0.0120
834,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_creative_food',b'5',10.9424,0.0120
835,b'5-phrase_feature__noun_phrases__next_system_utterance__victoria_road',b'5',10.9395,0.0121
836,b'6-entity_feature__entity__next_system_utterance__cherry hinton road cherry hinton_LOCATION',b'6',10.9395,0.0121
837,b'5-phrase_feature__noun_phrases__next_system_utterance__kymmoy',b'5',10.8803,0.0124
838,b'5-phrase_feature__noun_phrases__next_system_utterance__de',b'5',10.8408,0.0126
839,b'7-syntactic_feature__subj_word__next_system_utterance__ask',b'7',10.8400,0.0126
840,b'7-syntactic_feature__subj_word__next_system_utterance__standard',b'7',10.7481,0.0132
841,b'7-syntactic_feature__root_word__next_user_utterance__thai',b'7',10.7448,0.0132
842,b'5-phrase_feature__noun_phrases__current_user_utterance__east_p',b'5',10.7448,0.0132
843,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_bistro',b'5',10.6999,0.0135
844,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant_right',b'5',10.6999,0.0135
845,b'5-phrase_feature__noun_phrases__next_system_utterance__cambridge_lodge',b'5',10.6999,0.0135
846,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_bistro_food',b'5',10.6999,0.0135
847,b'5-phrase_feature__noun_phrases__next_system_utterance__cambridge_lodge_hotel',b'5',10.6999,0.0135
848,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_world_food',b'5',10.6919,0.0135
849,b'5-phrase_feature__noun_phrases__next_system_utterance__gastropub',b'5',10.6903,0.0135
850,b'5-phrase_feature__noun_phrases__current_user_utterance__food_price',b'5',10.6853,0.0136
851,b'5-phrase_feature__noun_phrases__next_user_utterance__asian_oriental_food',b'5',10.6853,0.0136
852,b'5-phrase_feature__noun_phrases__next_system_utterance__polynesian_restaurant',b'5',10.6853,0.0136
853,b'7-syntactic_feature__subj_word__current_user_utterance__option',b'7',10.6853,0.0136
854,b'7-syntactic_feature__next_obj_words_overlap',b'7',10.6853,0.0136
855,b'5-phrase_feature__noun_phrases__next_system_utterance__bridge_street',b'5',10.6853,0.0136
856,b'5-phrase_feature__noun_phrases__next_system_utterance__tasty_turkish_food',b'5',10.6853,0.0136
857,b'5-phrase_feature__noun_phrases__next_system_utterance__p.a',b'5',10.6853,0.0136
858,b'5-phrase_feature__noun_phrases__current_user_utterance__irish_restaurant',b'5',10.6853,0.0136
859,b'7-syntactic_feature__root_word__next_user_utterance__danish',b'7',10.6853,0.0136
860,b'7-syntactic_feature__root_word__current_user_utterance__expens',b'7',10.6853,0.0136
861,b'6-entity_feature__entity__next_system_utterance__u.f_LOCATION',b'6',10.6853,0.0136
862,b'7-syntactic_feature__root_word__next_user_utterance__fdod',b'7',10.6853,0.0136
863,b'5-phrase_feature__noun_phrases__next_user_utterance__spanish_restaurant',b'5',10.6853,0.0136
864,b'5-phrase_feature__noun_phrases__next_user_utterance__expensive_price_range',b'5',10.6853,0.0136
865,b'5-phrase_feature__noun_phrases__next_user_utterance__number_price_range',b'5',10.6853,0.0136
866,b'5-phrase_feature__noun_phrases__next_system_utterance__trinity_street_city',b'5',10.6661,0.0137
867,b'5-phrase_feature__noun_phrases__next_system_utterance__avenue',b'5',10.6534,0.0138
868,b'7-syntactic_feature__subj_word__current_user_utterance__chines',b'7',10.6118,0.0140
869,b'5-phrase_feature__noun_phrases__next_system_utterance__thompsons',b'5',10.5878,0.0142
870,b'5-phrase_feature__noun_phrases__next_system_utterance__kings_parade',b'5',10.5859,0.0142
871,b'7-syntactic_feature__subj_word__current_user_utterance__not',b'7',10.5002,0.0148
872,b'5-phrase_feature__noun_phrases__next_system_utterance__dontcare',b'5',10.4836,0.0149
873,b'5-phrase_feature__noun_phrases__next_system_utterance__hong',b'5',10.4836,0.0149
874,b'5-phrase_feature__noun_phrases__next_system_utterance__homerton_street_city',b'5',10.4836,0.0149
875,b'5-phrase_feature__noun_phrases__next_system_utterance__vietnamese',b'5',10.4836,0.0149
876,b'5-phrase_feature__noun_phrases__next_system_utterance__dojo_noodle_bar',b'5',10.4836,0.0149
877,b'7-syntactic_feature__subj_word__next_system_utterance__slug',b'7',10.4793,0.0149
878,b'5-phrase_feature__noun_phrases__current_user_utterance__town_serving_pan',b'5',10.4393,0.0152
879,b'7-syntactic_feature__root_word__next_system_utterance__82',b'7',10.4295,0.0152
880,b'7-syntactic_feature__subj_word__next_system_utterance__luck',b'7',10.3835,0.0156
881,b'5-phrase_feature__noun_phrases__current_user_utterance__vietnamese_type',b'5',10.3558,0.0158
882,b'5-phrase_feature__noun_phrases__next_system_utterance__portuguese_restaurant',b'5',10.2808,0.0163
883,b'2.1-user_action_words.current_user_utterance__matter',b'2.1',10.2801,0.0163
884,b'5-phrase_feature__noun_phrases__current_user_utterance__euro',b'5',10.2796,0.0163
885,b'5-phrase_feature__noun_phrases__next_system_utterance__belgian_food',b'5',10.2532,0.0165
886,b'5-phrase_feature__noun_phrases__current_user_utterance__european',b'5',10.2402,0.0166
887,b'7-syntactic_feature__subj_word__next_system_utterance__fusion',b'7',10.2306,0.0167
888,b'5-phrase_feature__noun_phrases__next_system_utterance__shiraz',b'5',10.2164,0.0168
889,b'6-entity_feature__entity__next_system_utterance__hills road city centre_LOCATION',b'6',10.2042,0.0169
890,b'7-syntactic_feature__root_word__current_user_utterance__yea',b'7',10.2042,0.0169
891,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_persian_food',b'5',10.2042,0.0169
892,b'7-syntactic_feature__obj_word__next_system_utterance__food',b'7',10.2042,0.0169
893,b'5-phrase_feature__noun_phrases__next_system_utterance__kosher_restaurant',b'5',10.2042,0.0169
894,b'6-entity_feature__entity__next_user_utterance__now_DATE',b'6',10.2042,0.0169
895,b'7-syntactic_feature__root_word__next_system_utterance__centr',b'7',10.2042,0.0169
896,b'6-entity_feature__entity__next_system_utterance__0_NUMBER',b'6',10.2042,0.0169
897,b'5-phrase_feature__noun_phrases__next_system_utterance__histon_road',b'5',10.2042,0.0169
898,b'5-phrase_feature__noun_phrases__next_system_utterance__histon_road_chesterton',b'5',10.2042,0.0169
899,b'5-phrase_feature__noun_phrases__next_system_utterance__hk',b'5',10.2042,0.0169
900,b'5-phrase_feature__noun_phrases__next_system_utterance__corsica_food',b'5',10.1986,0.0170
901,b'5-phrase_feature__noun_phrases__current_user_utterance__da',b'5',10.1962,0.0170
902,b'5-phrase_feature__noun_phrases__next_system_utterance__cuban_restaurant',b'5',10.1895,0.0170
903,b'5-phrase_feature__noun_phrases__next_system_utterance__chiquito_restaurant',b'5',10.1708,0.0172
904,b'7-syntactic_feature__root_word__current_user_utterance__cheap',b'7',10.1702,0.0172
905,b'7-syntactic_feature__root_word__next_user_utterance__british',b'7',10.1604,0.0173
906,b'7-syntactic_feature__root_word__next_system_utterance__want',b'7',10.1092,0.0177
907,b'7-syntactic_feature__root_word__current_user_utterance__south',b'7',10.0929,0.0178
908,b'5-phrase_feature__noun_phrases__next_system_utterance__frankie',b'5',10.0317,0.0183
909,b'5-phrase_feature__noun_phrases__next_system_utterance__pizzeria',b'5',10.0311,0.0183
910,b'5-phrase_feature__noun_phrases__next_user_utterance__pizza',b'5',10.0244,0.0184
911,b'7-syntactic_feature__root_word__current_user_utterance__numeb',b'7',10.0244,0.0184
912,b'5-phrase_feature__noun_phrases__next_user_utterance__center',b'5',10.0244,0.0184
913,b'7-syntactic_feature__root_word__current_user_utterance__need',b'7',10.0244,0.0184
914,b'2.1-user_action_words.next_user_utterance__area',b'2.1',10.0244,0.0184
915,b'5-phrase_feature__noun_phrases__current_user_utterance__venue',b'5',9.9486,0.0190
916,b'5-phrase_feature__noun_phrases__next_system_utterance__charlie',b'5',9.9420,0.0191
917,b'7-syntactic_feature__root_word__next_user_utterance__english',b'7',9.9420,0.0191
918,b'7-syntactic_feature__subj_word__next_system_utterance__seoul',b'7',9.9219,0.0192
919,b'5-phrase_feature__noun_phrases__next_user_utterance__um_address',b'5',9.9210,0.0192
920,b'5-phrase_feature__noun_phrases__next_user_utterance__unintelligible_part',b'5',9.9210,0.0192
921,b'5-phrase_feature__noun_phrases__next_system_utterance__scandinavian_restaurant',b'5',9.9210,0.0192
922,b'5-phrase_feature__noun_phrases__next_user_utterance__care',b'5',9.9210,0.0192
923,b'5-phrase_feature__noun_phrases__next_user_utterance__bye_peace',b'5',9.9210,0.0192
924,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_polynesian_food',b'5',9.9210,0.0192
925,b'7-syntactic_feature__root_word__next_user_utterance__town',b'7',9.9210,0.0192
926,b'5-phrase_feature__noun_phrases__next_user_utterance__ea',b'5',9.9210,0.0192
927,b'7-syntactic_feature__root_word__current_user_utterance__centr',b'7',9.9210,0.0192
928,b'5-phrase_feature__noun_phrases__next_user_utterance__moderate_food',b'5',9.9210,0.0192
929,b'5-phrase_feature__noun_phrases__next_user_utterance__shit',b'5',9.9183,0.0193
930,b'7-syntactic_feature__root_word__next_user_utterance__right',b'7',9.9183,0.0193
931,b'5-phrase_feature__noun_phrases__next_user_utterance__world_food',b'5',9.9121,0.0193
932,b'5-phrase_feature__noun_phrases__current_user_utterance__chinese_food_im',b'5',9.9121,0.0193
933,b'5-phrase_feature__noun_phrases__current_user_utterance__chinese_food',b'5',9.9121,0.0193
934,b'6-entity_feature__entity__next_system_utterance__529_NUMBER',b'6',9.8960,0.0195
935,b'5-phrase_feature__noun_phrases__next_system_utterance__cherry_hinton_road',b'5',9.8960,0.0195
936,b'6-entity_feature__entity__next_system_utterance__northampton street_LOCATION',b'6',9.8960,0.0195
937,b'6-entity_feature__entity__next_system_utterance__castle street city centre_LOCATION',b'6',9.8960,0.0195
938,b'7-syntactic_feature__root_word__next_system_utterance__464630',b'7',9.8960,0.0195
939,b'6-entity_feature__entity__next_system_utterance__619_NUMBER',b'6',9.8960,0.0195
940,b'5-phrase_feature__noun_phrases__next_system_utterance__cherry_hinton_cherry',b'5',9.8960,0.0195
941,b'5-phrase_feature__noun_phrases__next_system_utterance__indian_food',b'5',9.8823,0.0196
942,b'5-phrase_feature__noun_phrases__next_user_utterance__polish',b'5',9.7935,0.0204
943,b'5-phrase_feature__noun_phrases__next_system_utterance__free',b'5',9.7765,0.0206
944,b'5-phrase_feature__noun_phrases__next_system_utterance__india_house',b'5',9.7679,0.0206
945,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_greek_food',b'5',9.7679,0.0206
946,b'7-syntactic_feature__subj_word__next_user_utterance__address',b'7',9.7555,0.0208
947,b'5-phrase_feature__noun_phrases__next_user_utterance__expensive_price',b'5',9.7446,0.0209
948,b'5-phrase_feature__noun_phrases__next_system_utterance__post_code',b'5',9.7438,0.0209
949,b'5-phrase_feature__noun_phrases__next_system_utterance__post',b'5',9.7438,0.0209
950,b'5-phrase_feature__noun_phrases__next_system_utterance__r.g',b'5',9.7438,0.0209
951,b'7-syntactic_feature__subj_word__next_system_utterance__franki',b'7',9.7371,0.0209
952,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_belgian_food',b'5',9.7032,0.0213
953,b'7-syntactic_feature__root_word__next_user_utterance__adra',b'7',9.6669,0.0216
954,b'7-syntactic_feature__subj_word__next_system_utterance__curri',b'7',9.6624,0.0217
955,b'6-entity_feature__entity__next_system_utterance__277977_NUMBER',b'6',9.6103,0.0222
956,b'7-syntactic_feature__root_word__next_system_utterance__244955',b'7',9.6103,0.0222
957,b'7-syntactic_feature__obj_word__next_user_utterance__a',b'7',9.6103,0.0222
958,b'5-phrase_feature__noun_phrases__next_user_utterance__price_range',b'5',9.5908,0.0224
959,b'5-phrase_feature__noun_phrases__current_user_utterance__address_phone_number',b'5',9.5770,0.0225
960,b'7-syntactic_feature__root_word__current_user_utterance__polish',b'7',9.5512,0.0228
961,b'5-phrase_feature__noun_phrases__next_system_utterance__b.d',b'5',9.5063,0.0233
962,b'5-phrase_feature__noun_phrases__current_user_utterance__asian_oriental_food',b'5',9.4827,0.0235
963,b'5-phrase_feature__noun_phrases__next_user_utterance__asian_oriental_restaurant',b'5',9.4827,0.0235
964,b'7-syntactic_feature__subj_word__next_system_utterance__wagamama',b'7',9.4345,0.0240
965,b'7-syntactic_feature__subj_word__next_system_utterance__ditton',b'7',9.3623,0.0248
966,b'5-phrase_feature__noun_phrases__next_system_utterance__bennys',b'5',9.3535,0.0249
967,b'5-phrase_feature__noun_phrases__next_system_utterance__hinton_cherry_hinton',b'5',9.2897,0.0257
968,b'5-phrase_feature__noun_phrases__next_system_utterance__hinton_cherry',b'5',9.2897,0.0257
969,b'6-entity_feature__entity__next_system_utterance__66_NUMBER',b'6',9.2897,0.0257
970,b'5-phrase_feature__noun_phrases__next_system_utterance__hinton_road',b'5',9.2897,0.0257
971,b'6-entity_feature__entity__next_system_utterance__high street cherry hinton cherry hinton_LOCATION',b'6',9.2897,0.0257
972,b'7-syntactic_feature__root_word__next_system_utterance__566188',b'7',9.2897,0.0257
973,b'5-phrase_feature__noun_phrases__current_user_utterance__food_west',b'5',9.2613,0.0260
974,b'7-syntactic_feature__root_word__next_user_utterance__id',b'7',9.2613,0.0260
975,b'5-phrase_feature__noun_phrases__next_system_utterance__belgian_restaurant',b'5',9.2613,0.0260
976,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_barbeque',b'5',9.2613,0.0260
977,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_barbeque_food',b'5',9.2613,0.0260
978,b'7-syntactic_feature__root_word__next_system_utterance__72',b'7',9.2613,0.0260
979,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant_bar',b'5',9.2613,0.0260
980,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant_serving_seafood',b'5',9.2613,0.0260
981,b'5-phrase_feature__noun_phrases__current_user_utterance__yea_im_looking',b'5',9.2511,0.0261
982,b'5-phrase_feature__noun_phrases__next_system_utterance__lebanese_restaurant',b'5',9.2511,0.0261
983,b'5-phrase_feature__noun_phrases__current_user_utterance__yea_whats',b'5',9.2511,0.0261
984,b'5-phrase_feature__noun_phrases__current_user_utterance__yea_im_wondering',b'5',9.2511,0.0261
985,b'6-entity_feature__entity__next_system_utterance__barnwell road_ORGANIZATION',b'6',9.2511,0.0261
986,b'5-phrase_feature__noun_phrases__next_system_utterance__parade_city',b'5',9.2511,0.0261
987,b'5-phrase_feature__noun_phrases__next_system_utterance__parade',b'5',9.2511,0.0261
988,b'7-syntactic_feature__subj_word__next_system_utterance__vin',b'7',9.1830,0.0270
989,b'5-phrase_feature__noun_phrases__current_user_utterance__indonesian_food',b'5',9.1321,0.0276
990,b'5-phrase_feature__noun_phrases__next_user_utterance__ne_vietnamese',b'5',9.1264,0.0277
991,b'7-syntactic_feature__root_word__current_user_utterance__cross',b'7',9.1138,0.0278
992,b'5-phrase_feature__noun_phrases__next_system_utterance__plaza',b'5',9.0993,0.0280
993,b'5-phrase_feature__noun_phrases__next_system_utterance__market',b'5',9.0993,0.0280
994,b'7-syntactic_feature__subj_word__current_user_utterance__dont',b'7',9.0913,0.0281
995,b'5-phrase_feature__noun_phrases__next_user_utterance__thai_food',b'5',9.0831,0.0282
996,b'7-syntactic_feature__root_word__current_user_utterance__jamaican',b'7',9.0831,0.0282
997,b'5-phrase_feature__noun_phrases__next_system_utterance__halal_restaurant_right',b'5',9.0704,0.0284
998,b'5-phrase_feature__noun_phrases__next_system_utterance__steakhouse_restaurant',b'5',9.0704,0.0284
999,b'6-entity_feature__entity__next_system_utterance__448620_NUMBER',b'6',9.0704,0.0284
1000,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_french_food',b'5',9.0704,0.0284
1001,b'6-entity_feature__entity__next_system_utterance__14_NUMBER',b'6',9.0704,0.0284
1002,b'7-syntactic_feature__root_word__next_system_utterance__500005',b'7',9.0704,0.0284
1003,b'7-syntactic_feature__root_word__next_system_utterance__412299',b'7',9.0704,0.0284
1004,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_european_food',b'5',9.0704,0.0284
1005,b'5-phrase_feature__noun_phrases__next_system_utterance__street',b'5',9.0704,0.0284
1006,b'5-phrase_feature__noun_phrases__next_system_utterance__l.l',b'5',9.0704,0.0284
1007,b'5-phrase_feature__noun_phrases__next_system_utterance__tasty_gastropub',b'5',9.0704,0.0284
1008,b'5-phrase_feature__noun_phrases__next_system_utterance__cherry_hinton',b'5',9.0704,0.0284
1009,b'5-phrase_feature__noun_phrases__next_system_utterance__travellers_rest',b'5',9.0704,0.0284
1010,b'5-phrase_feature__noun_phrases__next_system_utterance__trinity',b'5',9.0704,0.0284
1011,b'7-syntactic_feature__root_word__current_user_utterance__west',b'7',9.0704,0.0284
1012,b'6-entity_feature__entity__next_system_utterance__553355_NUMBER',b'6',9.0704,0.0284
1013,b'6-entity_feature__entity__next_system_utterance__cambridge retail park newmarket road fen ditton_LOCATION',b'6',9.0704,0.0284
1014,b'7-syntactic_feature__subj_word__next_system_utterance__brasseri',b'7',8.9211,0.0304
1015,b'5-phrase_feature__noun_phrases__current_user_utterance__polynesian_food',b'5',8.9190,0.0304
1016,b'7-syntactic_feature__subj_word__next_system_utterance__gardenia',b'7',8.8904,0.0308
1017,b'5-phrase_feature__noun_phrases__next_system_utterance__barbeque_food',b'5',8.8796,0.0309
1018,b'5-phrase_feature__noun_phrases__next_system_utterance__barbeque_restaurant',b'5',8.8796,0.0309
1019,b'5-phrase_feature__noun_phrases__next_system_utterance__barbeque',b'5',8.8796,0.0309
1020,b'5-phrase_feature__noun_phrases__next_system_utterance__moderate_japanese_food',b'5',8.8607,0.0312
1021,b'5-phrase_feature__noun_phrases__next_system_utterance__moderate_indian_food',b'5',8.8607,0.0312
1022,b'5-phrase_feature__noun_phrases__current_user_utterance__basque',b'5',8.8566,0.0313
1023,b'5-phrase_feature__noun_phrases__next_system_utterance__bistro_restaurant',b'5',8.8566,0.0313
1024,b'7-syntactic_feature__subj_word__next_system_utterance__meze',b'7',8.8416,0.0315
1025,b'5-phrase_feature__noun_phrases__next_system_utterance__indian_restaurant_right',b'5',8.8268,0.0317
1026,b'7-syntactic_feature__subj_word__next_user_utterance__anyth',b'7',8.8233,0.0317
1027,b'7-syntactic_feature__root_word__next_system_utterance__jinl',b'7',8.8212,0.0318
1028,b'7-syntactic_feature__root_word__current_user_utterance__ea',b'7',8.8211,0.0318
1029,b'5-phrase_feature__noun_phrases__next_system_utterance__travellers',b'5',8.8129,0.0319
1030,b'5-phrase_feature__noun_phrases__next_system_utterance__spice',b'5',8.8129,0.0319
1031,b'5-phrase_feature__noun_phrases__next_system_utterance__christmas',b'5',8.8129,0.0319
1032,b'7-syntactic_feature__root_word__next_system_utterance__efe',b'7',8.8129,0.0319
1033,b'6-entity_feature__entity__next_system_utterance__15_NUMBER',b'6',8.8129,0.0319
1034,b'7-syntactic_feature__root_word__next_system_utterance__241387',b'7',8.8129,0.0319
1035,b'6-entity_feature__entity__next_system_utterance__rose crescent_PERSON',b'6',8.8129,0.0319
1036,b'7-syntactic_feature__subj_word__next_system_utterance__john',b'7',8.8129,0.0319
1037,b'5-phrase_feature__noun_phrases__next_system_utterance__traditional_restaurant',b'5',8.8129,0.0319
1038,b'5-phrase_feature__noun_phrases__next_system_utterance__christmas_restaurant',b'5',8.8129,0.0319
1039,b'5-phrase_feature__noun_phrases__next_system_utterance__traditional_restaurant_right',b'5',8.8129,0.0319
1040,b'5-phrase_feature__noun_phrases__next_system_utterance__christmas_food',b'5',8.8129,0.0319
1041,b'5-phrase_feature__noun_phrases__next_system_utterance__mexican_restaurant',b'5',8.8129,0.0319
1042,b'5-phrase_feature__noun_phrases__next_system_utterance__michaelhouse',b'5',8.7924,0.0322
1043,b'5-phrase_feature__noun_phrases__next_system_utterance__michaelhouse_cafe',b'5',8.7924,0.0322
1044,b'5-phrase_feature__noun_phrases__next_system_utterance__michael',b'5',8.7924,0.0322
1045,b'5-phrase_feature__noun_phrases__next_system_utterance__hotel_felix_whitehouse',b'5',8.7924,0.0322
1046,b'5-phrase_feature__noun_phrases__next_user_utterance__cheap_pan',b'5',8.7374,0.0330
1047,b'5-phrase_feature__noun_phrases__next_system_utterance__saint',b'5',8.7085,0.0334
1048,b'5-phrase_feature__noun_phrases__next_system_utterance__n.t',b'5',8.6332,0.0346
1049,b'5-phrase_feature__noun_phrases__next_system_utterance__n.l',b'5',8.6332,0.0346
1050,b'7-syntactic_feature__subj_word__next_system_utterance__number',b'7',8.6293,0.0346
1051,b'5-phrase_feature__noun_phrases__next_system_utterance__other_mexican_restaurant',b'5',8.6253,0.0347
1052,b'7-syntactic_feature__root_word__current_user_utterance__about',b'7',8.6232,0.0347
1053,b'5-phrase_feature__noun_phrases__next_system_utterance__moderate_seafood_food',b'5',8.5800,0.0354
1054,b'5-phrase_feature__noun_phrases__next_system_utterance__something',b'5',8.5412,0.0361
1055,b'6-entity_feature__entity__next_system_utterance__8_NUMBER',b'6',8.5221,0.0364
1056,b'5-phrase_feature__noun_phrases__next_system_utterance__nice_restaurant',b'5',8.5165,0.0365
1057,b'5-phrase_feature__noun_phrases__next_user_utterance__moderate_european_food',b'5',8.4980,0.0368
1058,b'7-syntactic_feature__root_word__current_user_utterance__iam',b'7',8.4978,0.0368
1059,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_corsica',b'5',8.4848,0.0370
1060,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_christmas_food',b'5',8.4848,0.0370
1061,b'7-syntactic_feature__root_word__next_user_utterance__kay',b'7',8.4848,0.0370
1062,b'5-phrase_feature__noun_phrases__next_system_utterance__victoria_road_chesterton',b'5',8.4848,0.0370
1063,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant_serving_bistro',b'5',8.4848,0.0370
1064,b'5-phrase_feature__noun_phrases__current_user_utterance__baskey_food',b'5',8.4292,0.0379
1065,b'7-syntactic_feature__root_word__current_user_utterance__east',b'7',8.4198,0.0381
1066,b'5-phrase_feature__noun_phrases__next_system_utterance__eastern_food',b'5',8.2917,0.0404
1067,b'6-entity_feature__entity__next_system_utterance__244149_NUMBER',b'6',8.2644,0.0409
1068,b'7-syntactic_feature__root_word__next_system_utterance__196',b'7',8.2644,0.0409
1069,b'2.1-user_action_words.next_user_utterance__stop',b'2.1',8.1939,0.0422
1070,b'5-phrase_feature__noun_phrases__next_user_utterance__swedish_food',b'5',8.1939,0.0422
1071,b'6-entity_feature__entity__current_user_utterance__now_DATE',b'6',8.1442,0.0431
1072,b'5-phrase_feature__noun_phrases__next_system_utterance__2g_cambridge',b'5',8.1442,0.0431
1073,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_austrian_food',b'5',8.1222,0.0436
1074,b'5-phrase_feature__noun_phrases__next_system_utterance__basque_food',b'5',8.1222,0.0436
1075,b'5-phrase_feature__noun_phrases__next_system_utterance__lodge_hotel',b'5',8.0862,0.0443
1076,b'5-phrase_feature__noun_phrases__next_system_utterance__swiss_restaurant',b'5',8.0862,0.0443
1077,b'5-phrase_feature__noun_phrases__next_system_utterance__fitzbillies',b'5',8.0862,0.0443
1078,b'5-phrase_feature__noun_phrases__next_system_utterance__chesterton_chesterton',b'5',8.0862,0.0443
1079,b'5-phrase_feature__noun_phrases__next_system_utterance__german_restaurant_right',b'5',8.0862,0.0443
1080,b'5-phrase_feature__noun_phrases__next_system_utterance__french_food',b'5',8.0840,0.0443
1081,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_danish_food',b'5',8.0840,0.0443
1082,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_english_food',b'5',8.0840,0.0443
1083,b'7-syntactic_feature__root_word__next_user_utterance__number',b'7',8.0840,0.0443
1084,b'5-phrase_feature__noun_phrases__next_system_utterance__grafton_hotel_restaurant',b'5',8.0840,0.0443
1085,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant_serving_canapes',b'5',8.0840,0.0443
1086,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_traditional_food',b'5',8.0362,0.0453
1087,b'5-phrase_feature__noun_phrases__current_user_utterance__gastropub_restaurant',b'5',8.0362,0.0453
1088,b'5-phrase_feature__noun_phrases__next_user_utterance__correct_gastropub_food',b'5',8.0362,0.0453
1089,b'5-phrase_feature__noun_phrases__next_system_utterance__unusual_restaurant',b'5',8.0077,0.0459
1090,b'5-phrase_feature__noun_phrases__next_system_utterance__seoul',b'5',8.0077,0.0459
1091,b'5-phrase_feature__noun_phrases__next_system_utterance__arms_regent_street',b'5',8.0077,0.0459
1092,b'5-phrase_feature__noun_phrases__next_system_utterance__south',b'5',8.0077,0.0459
1093,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurants_serving_vietnamese',b'5',7.9900,0.0462
1094,b'6-entity_feature__entity__next_system_utterance__169_NUMBER',b'6',7.9366,0.0473
1095,b'7-syntactic_feature__root_word__current_user_utterance__yeah',b'7',7.9366,0.0473
1096,b'7-syntactic_feature__root_word__current_user_utterance__where',b'7',7.9366,0.0473
1097,b'6-entity_feature__entity__next_system_utterance__01462_DATE',b'6',7.9366,0.0473
1098,b'7-syntactic_feature__root_word__next_system_utterance__2g',b'7',7.9366,0.0473
1099,b'6-entity_feature__entity__next_system_utterance__st. johns street city centre_LOCATION',b'6',7.9366,0.0473
1100,b'6-entity_feature__entity__next_system_utterance__milton road chesterton_LOCATION',b'6',7.9366,0.0473
1101,b'6-entity_feature__entity__next_system_utterance__355166_NUMBER',b'6',7.9366,0.0473
1102,b'5-phrase_feature__noun_phrases__next_system_utterance__royal_spice',b'5',7.9366,0.0473
1103,b'6-entity_feature__entity__next_system_utterance__362372_NUMBER',b'6',7.9366,0.0473
1104,b'6-entity_feature__entity__next_system_utterance__east road city centre_LOCATION',b'6',7.9366,0.0473
1105,b'6-entity_feature__entity__next_system_utterance__306306_NUMBER',b'6',7.9366,0.0473
1106,b'7-syntactic_feature__root_word__next_system_utterance__351707',b'7',7.9366,0.0473
