id,name,prefix,chi2,pval
524,b'7-syntactic_feature__root_word__next_user_utterance__ditton',b'7',34.5298,0.0000
525,b'4.1-ngram.current_user_utterance__cafe food restaurant',b'4.1',34.5074,0.0000
526,b'5-phrase_feature__noun_phrases__next_system_utterance__curry',b'5',34.5033,0.0000
527,b'5-phrase_feature__noun_phrases__next_system_utterance__fastfood',b'5',34.5033,0.0000
528,b'7-syntactic_feature__subj_word__next_system_utterance__citi',b'7',34.4981,0.0000
529,b'5-phrase_feature__noun_phrases__next_system_utterance__lammas_land_park',b'5',34.4917,0.0000
530,b'5-phrase_feature__noun_phrases__next_system_utterance__eraina_taverna',b'5',34.4273,0.0000
531,b'5-phrase_feature__noun_phrases__next_system_utterance__european',b'5',34.4273,0.0000
532,b'5-phrase_feature__noun_phrases__next_system_utterance__something',b'5',34.4175,0.0000
533,b'5-phrase_feature__noun_phrases__next_system_utterance__market',b'5',34.4175,0.0000
534,b'6-entity_feature__entity__next_system_utterance__silver street_LOCATION',b'6',34.4175,0.0000
535,b'5-phrase_feature__noun_phrases__next_system_utterance__bridge_street',b'5',34.3885,0.0000
536,b'5-phrase_feature__noun_phrases__next_system_utterance__bangkok',b'5',34.3795,0.0000
537,b'5-phrase_feature__noun_phrases__next_system_utterance__american_venue',b'5',34.2994,0.0000
538,b'5-phrase_feature__noun_phrases__next_system_utterance__wheatsheaf',b'5',34.2994,0.0000
539,b'5-phrase_feature__noun_phrases__next_system_utterance__way',b'5',34.2994,0.0000
540,b'5-phrase_feature__noun_phrases__next_system_utterance__al',b'5',34.2067,0.0000
541,b'5-phrase_feature__noun_phrases__next_system_utterance__looking',b'5',34.0071,0.0000
542,b'5-phrase_feature__noun_phrases__next_system_utterance__lucky',b'5',34.0071,0.0000
543,b'6-entity_feature__entity__next_system_utterance__little seoul_LOCATION',b'6',34.0071,0.0000
544,b'4.1-ngram.next_system_utterance__example english french',b'4.1',33.9469,0.0000
545,b'4.1-ngram.next_system_utterance__looking example',b'4.1',33.9469,0.0000
546,b'5-phrase_feature__noun_phrases__next_user_utterance__fen',b'5',33.9202,0.0000
547,b'5-phrase_feature__noun_phrases__next_user_utterance__dittn',b'5',33.9202,0.0000
548,b'5-phrase_feature__noun_phrases__next_system_utterance__lynne_strover_gallery',b'5',33.8098,0.0000
549,b'6-entity_feature__entity__next_system_utterance__churchill college_ORGANIZATION',b'6',33.7940,0.0000
550,b'5-phrase_feature__noun_phrases__next_system_utterance__college',b'5',33.7940,0.0000
551,b'5-phrase_feature__noun_phrases__next_system_utterance__ruskin',b'5',33.5575,0.0000
552,b'5-phrase_feature__noun_phrases__next_system_utterance__byard',b'5',33.5489,0.0000
553,b'7-syntactic_feature__subj_word__next_system_utterance__shop',b'7',33.5441,0.0000
554,b'4.1-ngram.next_system_utterance__price glass',b'4.1',33.5308,0.0000
555,b'4.1-ngram.next_system_utterance__price cheapest pint',b'4.1',33.5308,0.0000
556,b'4.1-ngram.next_system_utterance__course',b'4.1',33.5308,0.0000
557,b'4.1-ngram.next_system_utterance__course ely',b'4.1',33.5308,0.0000
558,b'4.1-ngram.next_system_utterance__mai thai 01223367480',b'4.1',33.5308,0.0000
559,b'4.1-ngram.next_system_utterance__mai thai',b'4.1',33.5308,0.0000
560,b'4.1-ngram.next_system_utterance__mai',b'4.1',33.5308,0.0000
561,b'2.2-#user_action_words.next_user_utterance__utterance_length',b'2.2',33.2079,0.0000
562,b'7-syntactic_feature__root_word__next_user_utterance__adden',b'7',33.1676,0.0000
563,b'5-phrase_feature__noun_phrases__next_system_utterance__lan_hong',b'5',33.0380,0.0000
564,b'5-phrase_feature__noun_phrases__next_system_utterance__cambridge_chop',b'5',33.0380,0.0000
565,b'5-phrase_feature__noun_phrases__next_system_utterance__lan',b'5',33.0380,0.0000
566,b'5-phrase_feature__noun_phrases__next_system_utterance__cambridge_chop_house',b'5',33.0380,0.0000
567,b'5-phrase_feature__noun_phrases__next_system_utterance__wandlebury_country',b'5',32.9292,0.0000
568,b'6-entity_feature__entity__next_system_utterance__free school lane_ORGANIZATION',b'6',32.9292,0.0000
569,b'6-entity_feature__entity__next_system_utterance__burleigh street_ORGANIZATION',b'6',32.9292,0.0000
570,b'5-phrase_feature__noun_phrases__next_system_utterance__wandlebury_country_park',b'5',32.9292,0.0000
571,b'7-syntactic_feature__root_word__next_user_utterance__fee',b'7',32.8407,0.0000
572,b'5-phrase_feature__noun_phrases__next_system_utterance__romsey_part',b'5',32.8345,0.0000
573,b'6-entity_feature__entity__next_system_utterance__revolution_MISC',b'6',32.8345,0.0000
574,b'5-phrase_feature__noun_phrases__next_system_utterance__room',b'5',32.8345,0.0000
575,b'5-phrase_feature__noun_phrases__next_system_utterance__garden',b'5',32.8097,0.0000
576,b'4.1-ngram.current_user_utterance__address prices',b'4.1',32.6954,0.0000
577,b'5-phrase_feature__noun_phrases__next_system_utterance__cotto',b'5',32.6897,0.0000
578,b'5-phrase_feature__noun_phrases__next_system_utterance__road',b'5',32.6897,0.0000
579,b'6-entity_feature__entity__next_system_utterance__regent street_LOCATION',b'6',32.6897,0.0000
580,b'5-phrase_feature__noun_phrases__next_system_utterance__barnwell',b'5',32.6897,0.0000
581,b'6-entity_feature__entity__next_system_utterance__35_NUMBER',b'6',32.6897,0.0000
582,b'5-phrase_feature__noun_phrases__next_system_utterance__riverside_restaurant',b'5',32.6897,0.0000
583,b'7-syntactic_feature__root_word__next_system_utterance__exampl',b'7',32.6777,0.0000
584,b'4.1-ngram.next_system_utterance__ranges pound 50',b'4.1',32.6394,0.0000
585,b'5-phrase_feature__noun_phrases__next_system_utterance__spice',b'5',32.6287,0.0000
586,b'5-phrase_feature__noun_phrases__next_system_utterance__spice_merchants',b'5',32.6287,0.0000
587,b'5-phrase_feature__noun_phrases__next_system_utterance__spanish_venue',b'5',32.6287,0.0000
588,b'6-entity_feature__entity__next_system_utterance__sitar tandoori_ORGANIZATION',b'6',32.6287,0.0000
589,b'4.1-ngram.next_user_utterance__oh',b'4.1',32.6077,0.0000
590,b'7-syntactic_feature__subj_word__next_system_utterance__basement',b'7',32.5911,0.0000
591,b'5-phrase_feature__noun_phrases__next_system_utterance__science_park',b'5',32.5348,0.0000
592,b'5-phrase_feature__noun_phrases__next_system_utterance__lensfield',b'5',32.5348,0.0000
593,b'5-phrase_feature__noun_phrases__next_system_utterance__garden_house',b'5',32.3022,0.0000
594,b'5-phrase_feature__noun_phrases__next_system_utterance__whipple',b'5',32.3022,0.0000
595,b'7-syntactic_feature__root_word__next_user_utterance__bye',b'7',32.2845,0.0000
596,b'4.1-ngram.next_system_utterance__college williams',b'4.1',32.1801,0.0000
597,b'4.1-ngram.next_system_utterance__college williams art',b'4.1',32.1801,0.0000
598,b'4.1-ngram.next_system_utterance__lensfield road price',b'4.1',32.1801,0.0000
599,b'7-syntactic_feature__root_word__next_user_utterance__bar',b'7',32.1710,0.0000
600,b'6-entity_feature__entity__next_system_utterance__corpus christi_LOCATION',b'6',32.1434,0.0000
601,b'6-entity_feature__entity__next_system_utterance__ruskin gallery_LOCATION',b'6',32.1109,0.0000
602,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb5',b'5',32.1109,0.0000
603,b'5-phrase_feature__noun_phrases__next_system_utterance__saigon',b'5',32.1109,0.0000
604,b'5-phrase_feature__noun_phrases__next_system_utterance__saigon_city',b'5',32.1109,0.0000
605,b'5-phrase_feature__noun_phrases__next_system_utterance__backstreet',b'5',32.1109,0.0000
606,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb5_8dz',b'5',32.1109,0.0000
607,b'5-phrase_feature__noun_phrases__next_system_utterance__backstreet_bistro',b'5',32.1109,0.0000
608,b'5-phrase_feature__noun_phrases__next_system_utterance__bakers',b'5',32.1109,0.0000
609,b'2.1-user_action_words.current_user_utterance__matter',b'2.1',32.0861,0.0000
610,b'4.1-ngram.current_user_utterance__different',b'4.1',32.0086,0.0000
611,b'4.1-ngram.current_user_utterance__fen',b'4.1',32.0086,0.0000
612,b'4.1-ngram.next_system_utterance__portraits',b'4.1',31.9326,0.0000
613,b'4.1-ngram.next_system_utterance__area looking venue',b'4.1',31.9326,0.0000
614,b'5-phrase_feature__noun_phrases__next_system_utterance__fen_ditton',b'5',31.8957,0.0000
615,b'5-phrase_feature__noun_phrases__next_system_utterance__fen_ditton_area',b'5',31.8957,0.0000
616,b'5-phrase_feature__noun_phrases__next_system_utterance__grafton',b'5',31.8412,0.0000
617,b'7-syntactic_feature__subj_word__next_system_utterance__anchor',b'7',31.7238,0.0000
618,b'7-syntactic_feature__root_word__next_system_utterance__colleg',b'7',31.6576,0.0000
619,b'7-syntactic_feature__subj_word__next_system_utterance__kymmoy',b'7',31.5494,0.0000
620,b'4.1-ngram.next_system_utterance__looking italian venue',b'4.1',31.5121,0.0000
621,b'7-syntactic_feature__obj_word__next_user_utterance__food',b'7',31.4654,0.0000
622,b'5-phrase_feature__noun_phrases__next_system_utterance__loch',b'5',31.3833,0.0000
623,b'5-phrase_feature__noun_phrases__next_system_utterance__steak',b'5',31.3833,0.0000
624,b'5-phrase_feature__noun_phrases__next_system_utterance__loch_fyne',b'5',31.3833,0.0000
625,b'5-phrase_feature__noun_phrases__next_system_utterance__stow',b'5',31.3833,0.0000
626,b'5-phrase_feature__noun_phrases__next_system_utterance__location',b'5',31.3833,0.0000
627,b'6-entity_feature__entity__next_system_utterance__8 pounds_MONEY',b'6',31.2241,0.0000
628,b'4.1-ngram.current_user_utterance__care oh',b'4.1',31.1916,0.0000
629,b'4.1-ngram.current_user_utterance__dont care oh',b'4.1',31.1916,0.0000
630,b'4.1-ngram.next_system_utterance__example broughton house',b'4.1',31.0876,0.0000
631,b'4.1-ngram.next_system_utterance__courses ranges 17',b'4.1',31.0778,0.0000
632,b'5-phrase_feature__noun_phrases__next_system_utterance__yippee_noodle',b'5',31.0539,0.0000
633,b'7-syntactic_feature__root_word__next_system_utterance__mediterranean',b'7',30.8977,0.0000
634,b'5-phrase_feature__noun_phrases__next_system_utterance__strover',b'5',30.7502,0.0000
635,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_turkish_food',b'5',30.7502,0.0000
636,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_traditional_food',b'5',30.7502,0.0000
637,b'5-phrase_feature__noun_phrases__next_system_utterance__street',b'5',30.7502,0.0000
638,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_vegetarian_food',b'5',30.7502,0.0000
639,b'6-entity_feature__entity__next_system_utterance__eraina taverna_ORGANIZATION',b'6',30.5335,0.0000
640,b'5-phrase_feature__noun_phrases__next_system_utterance__place',b'5',30.4923,0.0000
641,b'5-phrase_feature__noun_phrases__next_system_utterance__pint',b'5',30.4923,0.0000
642,b'5-phrase_feature__noun_phrases__next_system_utterance__pavilion',b'5',30.4923,0.0000
643,b'5-phrase_feature__noun_phrases__next_system_utterance__eraina',b'5',30.4923,0.0000
644,b'7-syntactic_feature__root_word__next_user_utterance__yeah',b'7',30.3526,0.0000
645,b'4.1-ngram.next_system_utterance__like children',b'4.1',30.3290,0.0000
646,b'5-phrase_feature__noun_phrases__next_user_utterance__cherry',b'5',30.2559,0.0000
647,b'4.1-ngram.next_system_utterance__confirm',b'4.1',30.2547,0.0000
648,b'4.1-ngram.next_system_utterance__let',b'4.1',30.2547,0.0000
649,b'6-entity_feature__entity__next_system_utterance__polonia_LOCATION',b'6',30.2440,0.0000
650,b'5-phrase_feature__noun_phrases__next_system_utterance__bouche',b'5',30.2440,0.0000
651,b'5-phrase_feature__noun_phrases__next_system_utterance__rainbow_cafe',b'5',30.2440,0.0000
652,b'6-entity_feature__entity__next_system_utterance__caius college_ORGANIZATION',b'6',30.1417,0.0000
653,b'7-syntactic_feature__subj_word__next_system_utterance__centr',b'7',30.1273,0.0000
654,b'4.1-ngram.current_user_utterance__number address venue',b'4.1',30.1054,0.0000
655,b'6-entity_feature__entity__next_system_utterance__university botanic gardens_ORGANIZATION',b'6',29.9765,0.0000
656,b'6-entity_feature__entity__next_system_utterance__01223355227_NUMBER',b'6',29.9765,0.0000
657,b'6-entity_feature__entity__next_system_utterance__teri-aki_PERSON',b'6',29.9506,0.0000
658,b'5-phrase_feature__noun_phrases__next_system_utterance__town',b'5',29.9506,0.0000
659,b'7-syntactic_feature__root_word__next_system_utterance__cheap',b'7',29.9506,0.0000
660,b'5-phrase_feature__noun_phrases__next_system_utterance__riverside_area',b'5',29.9279,0.0000
661,b'5-phrase_feature__noun_phrases__current_user_utterance__looking',b'5',29.7718,0.0000
662,b'5-phrase_feature__noun_phrases__next_system_utterance__galleries',b'5',29.7675,0.0000
663,b'7-syntactic_feature__root_word__next_user_utterance__doe',b'7',29.7161,0.0000
664,b'4.1-ngram.next_system_utterance__exhibition',b'4.1',29.6877,0.0000
665,b'7-syntactic_feature__subj_word__current_user_utterance__ya',b'7',29.6509,0.0000
666,b'4.1-ngram.next_system_utterance__kind',b'4.1',29.6061,0.0000
667,b'4.1-ngram.next_system_utterance__kind price',b'4.1',29.6061,0.0000
668,b'4.1-ngram.next_system_utterance__venue king',b'4.1',29.6061,0.0000
669,b'4.1-ngram.next_system_utterance__venue internet connection',b'4.1',29.6061,0.0000
670,b'4.1-ngram.current_user_utterance__doesnt matter long',b'4.1',29.5922,0.0000
671,b'5-phrase_feature__noun_phrases__next_system_utterance__newmarket_road',b'5',29.5659,0.0000
672,b'5-phrase_feature__noun_phrases__next_system_utterance__leisure_park',b'5',29.5642,0.0000
673,b'5-phrase_feature__noun_phrases__next_system_utterance__leisure',b'5',29.5642,0.0000
674,b'6-entity_feature__entity__next_system_utterance__whipple museum_LOCATION',b'6',29.4751,0.0000
675,b'5-phrase_feature__noun_phrases__next_user_utterance__turkish_food',b'5',29.4714,0.0000
676,b'7-syntactic_feature__root_word__next_user_utterance__new',b'7',29.3577,0.0000
677,b'4.1-ngram.next_system_utterance__fountain inn serves',b'4.1',29.2984,0.0000
678,b'7-syntactic_feature__root_word__next_system_utterance__middleeastern',b'7',29.2644,0.0000
679,b'4.1-ngram.current_user_utterance__care price',b'4.1',29.2491,0.0000
680,b'4.1-ngram.next_system_utterance__galleries lynne strover',b'4.1',29.1396,0.0000
681,b'4.1-ngram.next_system_utterance__looking near',b'4.1',29.1317,0.0000
682,b'4.1-ngram.next_system_utterance__stow road',b'4.1',29.0939,0.0000
683,b'4.1-ngram.next_system_utterance__like chesterton area',b'4.1',29.0821,0.0000
684,b'6-entity_feature__entity__next_system_utterance__mill road_LOCATION',b'6',29.0498,0.0000
685,b'5-phrase_feature__noun_phrases__next_system_utterance__fen',b'5',29.0419,0.0000
686,b'7-syntactic_feature__root_word__current_user_utterance__locat',b'7',29.0075,0.0000
687,b'5-phrase_feature__noun_phrases__next_system_utterance__east_asian_food',b'5',28.8745,0.0000
688,b'6-entity_feature__entity__next_system_utterance__du vin_PERSON',b'6',28.8745,0.0000
689,b'5-phrase_feature__noun_phrases__next_system_utterance__east',b'5',28.8745,0.0000
690,b'7-syntactic_feature__subj_word__next_system_utterance__merchant',b'7',28.8313,0.0000
691,b'5-phrase_feature__noun_phrases__next_system_utterance__fen_ditton_part',b'5',28.8160,0.0000
692,b'4.1-ngram.next_system_utterance__outstanding pub moderate',b'4.1',28.6327,0.0000
693,b'5-phrase_feature__noun_phrases__next_system_utterance__magdalene_college',b'5',28.4946,0.0000
694,b'6-entity_feature__entity__next_system_utterance__saint barnabas press gallery_ORGANIZATION',b'6',28.4777,0.0000
695,b'4.1-ngram.next_system_utterance__granta bar great',b'4.1',28.4602,0.0000
696,b'5-phrase_feature__noun_phrases__next_system_utterance__lion',b'5',28.2742,0.0000
697,b'6-entity_feature__entity__next_system_utterance__lan hong house_ORGANIZATION',b'6',28.2742,0.0000
698,b'5-phrase_feature__noun_phrases__next_system_utterance__little',b'5',28.2742,0.0000
699,b'5-phrase_feature__noun_phrases__next_system_utterance__french',b'5',28.2742,0.0000
700,b'5-phrase_feature__noun_phrases__next_system_utterance__traditional_food',b'5',28.2169,0.0000
701,b'5-phrase_feature__noun_phrases__next_system_utterance__sidney',b'5',28.2169,0.0000
702,b'6-entity_feature__entity__next_system_utterance__saint catharine_ORGANIZATION',b'6',28.2169,0.0000
703,b'5-phrase_feature__noun_phrases__next_system_utterance__sidney_sussex',b'5',28.2169,0.0000
704,b'5-phrase_feature__noun_phrases__next_system_utterance__sturton_street',b'5',28.2169,0.0000
705,b'6-entity_feature__entity__next_system_utterance__hilton_ORGANIZATION',b'6',28.1515,0.0000
706,b'4.1-ngram.current_user_utterance__whats postcode',b'4.1',28.1414,0.0000
707,b'5-phrase_feature__noun_phrases__next_system_utterance__hotel_du',b'5',28.1287,0.0000
708,b'5-phrase_feature__noun_phrases__next_system_utterance__hotel',b'5',28.1287,0.0000
709,b'5-phrase_feature__noun_phrases__next_system_utterance__mind',b'5',28.0953,0.0000
710,b'5-phrase_feature__noun_phrases__next_system_utterance__9a',b'5',28.0772,0.0000
711,b'5-phrase_feature__noun_phrases__current_user_utterance__restaurant_takeaway',b'5',28.0035,0.0000
712,b'5-phrase_feature__noun_phrases__next_user_utterance__girton_im',b'5',27.9698,0.0000
713,b'7-syntactic_feature__obj_word__next_user_utterance__price',b'7',27.9085,0.0000
714,b'5-phrase_feature__noun_phrases__next_user_utterance__number_address',b'5',27.8784,0.0000
715,b'4.1-ngram.next_user_utterance__ok price',b'4.1',27.8371,0.0000
716,b'7-syntactic_feature__subj_word__next_system_utterance__averi',b'7',27.7938,0.0000
717,b'6-entity_feature__entity__next_system_utterance__six_NUMBER',b'6',27.7560,0.0000
718,b'5-phrase_feature__noun_phrases__next_system_utterance__technology_museum',b'5',27.6710,0.0000
719,b'5-phrase_feature__noun_phrases__next_system_utterance__market_passage',b'5',27.6710,0.0000
720,b'5-phrase_feature__noun_phrases__next_system_utterance__technology',b'5',27.6710,0.0000
721,b'5-phrase_feature__noun_phrases__next_user_utterance__trinity_vhurch',b'5',27.6368,0.0000
722,b'6-entity_feature__entity__next_system_utterance__botanic garden_LOCATION',b'6',27.5552,0.0000
723,b'5-phrase_feature__noun_phrases__next_system_utterance__cheap_pricerange',b'5',27.5288,0.0000
724,b'5-phrase_feature__noun_phrases__current_user_utterance__s',b'5',27.5288,0.0000
725,b'5-phrase_feature__noun_phrases__current_user_utterance__loo',b'5',27.5288,0.0000
726,b'5-phrase_feature__noun_phrases__next_system_utterance__charge',b'5',27.5288,0.0000
727,b'5-phrase_feature__noun_phrases__next_user_utterance__spanish_restaurant_breathing',b'5',27.5288,0.0000
728,b'5-phrase_feature__noun_phrases__next_system_utterance__charlie',b'5',27.5288,0.0000
729,b'7-syntactic_feature__root_word__current_user_utterance__re',b'7',27.5288,0.0000
730,b'5-phrase_feature__noun_phrases__next_user_utterance__spanish_restaurant',b'5',27.5288,0.0000
731,b'5-phrase_feature__noun_phrases__next_user_utterance__restaurant_takeaway_restaurant',b'5',27.5288,0.0000
732,b'5-phrase_feature__noun_phrases__next_system_utterance__charlie_chan',b'5',27.5288,0.0000
733,b'7-syntactic_feature__root_word__next_user_utterance__thi',b'7',27.5288,0.0000
734,b'5-phrase_feature__noun_phrases__next_user_utterance__pizza',b'5',27.5288,0.0000
735,b'7-syntactic_feature__subj_word__current_user_utterance__code',b'7',27.5288,0.0000
736,b'5-phrase_feature__noun_phrases__next_user_utterance__phone_num',b'5',27.5288,0.0000
737,b'7-syntactic_feature__subj_word__current_user_utterance__food',b'7',27.5288,0.0000
738,b'5-phrase_feature__noun_phrases__next_system_utterance__hedges_part',b'5',27.5288,0.0000
739,b'5-phrase_feature__noun_phrases__next_system_utterance__ely',b'5',27.5288,0.0000
740,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_price_range',b'5',27.5288,0.0000
741,b'5-phrase_feature__noun_phrases__next_user_utterance__other_pubs',b'5',27.5288,0.0000
742,b'5-phrase_feature__noun_phrases__current_user_utterance__kings_headges',b'5',27.5288,0.0000
743,b'5-phrase_feature__noun_phrases__next_system_utterance__ditton',b'5',27.5288,0.0000
744,b'5-phrase_feature__noun_phrases__next_user_utterance__moderate_range',b'5',27.5288,0.0000
745,b'5-phrase_feature__noun_phrases__next_user_utterance__moderate_pricing',b'5',27.5288,0.0000
746,b'5-phrase_feature__noun_phrases__next_user_utterance__matter',b'5',27.5288,0.0000
747,b'7-syntactic_feature__root_word__current_user_utterance__be',b'7',27.5288,0.0000
748,b'5-phrase_feature__noun_phrases__current_user_utterance__male_voice',b'5',27.5288,0.0000
749,b'5-phrase_feature__noun_phrases__next_system_utterance__exhibition',b'5',27.5288,0.0000
750,b'5-phrase_feature__noun_phrases__current_user_utterance__burger_king',b'5',27.5288,0.0000
751,b'7-syntactic_feature__subj_word__current_user_utterance__averag',b'7',27.5288,0.0000
752,b'5-phrase_feature__noun_phrases__current_user_utterance__bye',b'5',27.5288,0.0000
753,b'5-phrase_feature__noun_phrases__current_user_utterance__spanish_restaurant_breathing',b'5',27.5288,0.0000
754,b'5-phrase_feature__noun_phrases__current_user_utterance__kings',b'5',27.5288,0.0000
755,b'5-phrase_feature__noun_phrases__current_user_utterance__spanish_restaurant_dont',b'5',27.5288,0.0000
756,b'5-phrase_feature__noun_phrases__current_user_utterance__ar',b'5',27.5288,0.0000
757,b'5-phrase_feature__noun_phrases__current_user_utterance__sea',b'5',27.5288,0.0000
758,b'5-phrase_feature__noun_phrases__current_user_utterance__kings_headges_area',b'5',27.5288,0.0000
759,b'6-entity_feature__entity__next_system_utterance__girton_PERSON',b'6',27.5288,0.0000
760,b'5-phrase_feature__noun_phrases__current_user_utterance__trinity_church',b'5',27.5288,0.0000
761,b'5-phrase_feature__noun_phrases__current_user_utterance__kingss_hedges',b'5',27.5288,0.0000
762,b'5-phrase_feature__noun_phrases__current_user_utterance__saint',b'5',27.5288,0.0000
763,b'5-phrase_feature__noun_phrases__next_system_utterance__meze_bar',b'5',27.5288,0.0000
764,b'5-phrase_feature__noun_phrases__current_user_utterance__london',b'5',27.5288,0.0000
765,b'5-phrase_feature__noun_phrases__current_user_utterance__background',b'5',27.5288,0.0000
766,b'5-phrase_feature__noun_phrases__current_user_utterance__background_noise',b'5',27.5288,0.0000
767,b'5-phrase_feature__noun_phrases__current_user_utterance__trinity_college',b'5',27.5288,0.0000
768,b'6-entity_feature__entity__next_system_utterance__lynne strover gallery_PERSON',b'6',27.5288,0.0000
769,b'6-entity_feature__entity__next_system_utterance__mexican_MISC',b'6',27.5288,0.0000
770,b'5-phrase_feature__noun_phrases__current_user_utterance__background_noise_address',b'5',27.5288,0.0000
771,b'7-syntactic_feature__root_word__next_user_utterance__yep',b'7',27.5288,0.0000
772,b'6-entity_feature__entity__next_system_utterance__1_NUMBER',b'6',27.5288,0.0000
773,b'5-phrase_feature__noun_phrases__current_user_utterance__king_hedges_area',b'5',27.5288,0.0000
774,b'6-entity_feature__entity__next_system_utterance__106_NUMBER',b'6',27.5288,0.0000
775,b'5-phrase_feature__noun_phrases__current_user_utterance__bankok',b'5',27.5288,0.0000
776,b'5-phrase_feature__noun_phrases__current_user_utterance__um_im_looking',b'5',27.5288,0.0000
777,b'5-phrase_feature__noun_phrases__current_user_utterance__hm_whats',b'5',27.5288,0.0000
778,b'5-phrase_feature__noun_phrases__current_user_utterance__ditton_fen_ditton',b'5',27.5288,0.0000
779,b'5-phrase_feature__noun_phrases__current_user_utterance__matter_ah',b'5',27.5288,0.0000
780,b'5-phrase_feature__noun_phrases__current_user_utterance__coffee_shop_background',b'5',27.5288,0.0000
781,b'7-syntactic_feature__subj_word__current_user_utterance__snack',b'7',27.5288,0.0000
782,b'7-syntactic_feature__root_word__current_user_utterance__turkish',b'7',27.5288,0.0000
783,b'7-syntactic_feature__obj_word__next_user_utterance__hill',b'7',27.5288,0.0000
784,b'5-phrase_feature__noun_phrases__current_user_utterance__noise_fenditton',b'5',27.5288,0.0000
785,b'5-phrase_feature__noun_phrases__current_user_utterance__coffee_shop_serving',b'5',27.5288,0.0000
786,b'5-phrase_feature__noun_phrases__current_user_utterance__noise_im',b'5',27.5288,0.0000
787,b'5-phrase_feature__noun_phrases__current_user_utterance__venue_doesnt_matter',b'5',27.5288,0.0000
788,b'5-phrase_feature__noun_phrases__current_user_utterance__cool',b'5',27.5288,0.0000
789,b'5-phrase_feature__noun_phrases__next_system_utterance__carringtons',b'5',27.5288,0.0000
790,b'5-phrase_feature__noun_phrases__current_user_utterance__country',b'5',27.5288,0.0000
791,b'5-phrase_feature__noun_phrases__next_system_utterance__example',b'5',27.5288,0.0000
792,b'5-phrase_feature__noun_phrases__current_user_utterance__phone_number_post',b'5',27.5288,0.0000
793,b'7-syntactic_feature__root_word__current_user_utterance__address',b'7',27.5288,0.0000
794,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant',b'5',27.5288,0.0000
795,b'5-phrase_feature__noun_phrases__current_user_utterance__riverside',b'5',27.5288,0.0000
796,b'7-syntactic_feature__root_word__next_user_utterance__breakfast',b'7',27.5288,0.0000
797,b'5-phrase_feature__noun_phrases__current_user_utterance__queens_college',b'5',27.5288,0.0000
798,b'7-syntactic_feature__root_word__current_user_utterance__citi',b'7',27.5288,0.0000
799,b'5-phrase_feature__noun_phrases__current_user_utterance__price',b'5',27.5288,0.0000
800,b'7-syntactic_feature__subj_word__current_user_utterance__um',b'7',27.5288,0.0000
801,b'7-syntactic_feature__root_word__current_user_utterance__christ',b'7',27.5288,0.0000
802,b'7-syntactic_feature__root_word__next_user_utterance__pri',b'7',27.5288,0.0000
803,b'5-phrase_feature__noun_phrases__next_system_utterance__riverside_part',b'5',27.5288,0.0000
804,b'7-syntactic_feature__subj_word__current_user_utterance__phone',b'7',27.5288,0.0000
805,b'5-phrase_feature__noun_phrases__current_user_utterance__w',b'5',27.5288,0.0000
806,b'5-phrase_feature__noun_phrases__next_user_utterance__clear_throat',b'5',27.5288,0.0000
807,b'5-phrase_feature__noun_phrases__current_user_utterance__city_center_area',b'5',27.5288,0.0000
808,b'5-phrase_feature__noun_phrases__current_user_utterance__cherry_hinton_area',b'5',27.5288,0.0000
809,b'7-syntactic_feature__root_word__current_user_utterance__tell',b'7',27.5288,0.0000
810,b'5-phrase_feature__noun_phrases__current_user_utterance__clicking',b'5',27.5288,0.0000
811,b'5-phrase_feature__noun_phrases__current_user_utterance__venue_doesnt',b'5',27.5288,0.0000
812,b'5-phrase_feature__noun_phrases__next_system_utterance__shop',b'5',27.5288,0.0000
813,b'5-phrase_feature__noun_phrases__current_user_utterance__mexican_food',b'5',27.5288,0.0000
814,b'6-entity_feature__entity__next_user_utterance__one_NUMBER',b'6',27.5288,0.0000
815,b'7-syntactic_feature__root_word__current_user_utterance__american',b'7',27.5288,0.0000
816,b'5-phrase_feature__noun_phrases__next_user_utterance__castle_hill_area',b'5',27.5288,0.0000
817,b'5-phrase_feature__noun_phrases__next_user_utterance__castle_hill',b'5',27.5288,0.0000
818,b'6-entity_feature__next_entity__jaccard_similarity',b'6',27.5288,0.0000
819,b'7-syntactic_feature__next_obj_words_overlap',b'7',27.5288,0.0000
820,b'5-phrase_feature__noun_phrases__current_user_utterance__castles',b'5',27.5288,0.0000
821,b'7-syntactic_feature__obj_word__current_user_utterance__no',b'7',27.5288,0.0000
822,b'5-phrase_feature__noun_phrases__current_user_utterance__castlehill_area',b'5',27.5288,0.0000
823,b'5-phrase_feature__noun_phrases__next_user_utterance__clicking_price',b'5',27.5288,0.0000
824,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_pub',b'5',27.5101,0.0000
825,b'4.1-ngram.next_user_utterance__ill',b'4.1',27.3665,0.0000
826,b'6-entity_feature__entity__next_system_utterance__catharine_PERSON',b'6',27.3242,0.0000
827,b'4.1-ngram.next_system_utterance__old schools queens',b'4.1',27.2336,0.0000
