dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,current,7-d2v,LR.pen=l1.C=1.000000,0.839897670693,0.80881764462,0.68557354054,0.711732064734
dstc2,current,7-d2v,LR.pen=l2.C=1.000000,0.813681763029,0.723904055122,0.670299968976,0.686408183213
dstc2,current,7-d2v,LinearSVC.pen=l1.C=2.000000,0.820139208502,0.728621987724,0.673476005056,0.689699242327
dstc2,current,7-d2v,LinearSVC.pen=l2.C=2.000000,0.78379257993,0.653585164872,0.636950787821,0.638913305307
dstc2,current,7-d2v,LR.pen=l1.C=2.000000,0.835339772748,0.786581958711,0.67706196538,0.699527533001
dstc2,current,7-d2v,LR.pen=l2.C=2.000000,0.814373322654,0.725047445111,0.669078368958,0.684550294265
dstc2,current,7-d2v,LinearSVC.pen=l1.C=4.000000,0.819631745994,0.734480906673,0.672229376281,0.689468044883
dstc2,current,7-d2v,LinearSVC.pen=l2.C=4.000000,0.783635380119,0.652253619184,0.635711830147,0.637488142931
dstc2,current,7-d2v,LR.pen=l1.C=4.000000,0.83324267945,0.778677183041,0.675528264324,0.697006039604
dstc2,current,7-d2v,LR.pen=l2.C=4.000000,0.813695211682,0.725469006478,0.672916808776,0.689268666172
dstc2,current,7-d2v,LinearSVC.pen=l1.C=8.000000,0.81717542423,0.712052522808,0.662719784029,0.676463358599
dstc2,current,7-d2v,LinearSVC.pen=l2.C=8.000000,0.782602523565,0.651641147065,0.635268473004,0.63689634244
dstc2,current,7-d2v,LR.pen=l1.C=8.000000,0.827481276486,0.767087989726,0.668831177491,0.687841388943
dstc2,current,7-d2v,LR.pen=l2.C=8.000000,0.8166455473,0.725088530039,0.6760110701,0.690729967521
dstc3,current,7-d2v,LinearSVC.pen=l1.C=0.062500,0.818542614397,0.784804113023,0.675203508065,0.703103494622
dstc3,current,7-d2v,LinearSVC.pen=l2.C=0.062500,0.768102198733,0.645411848846,0.6172052374,0.624248988057
dstc3,current,7-d2v,LR.pen=l1.C=0.062500,0.8293065962,0.80850695989,0.667797028164,0.697765752548
dstc3,current,7-d2v,LR.pen=l2.C=0.062500,0.797796806708,0.750267424522,0.657243262804,0.682388697015
dstc3,current,7-d2v,LinearSVC.pen=l1.C=0.125000,0.815981513692,0.78587895168,0.676685323634,0.704782094706
dstc3,current,7-d2v,LinearSVC.pen=l2.C=0.125000,0.767764360896,0.645763622256,0.616854362357,0.624062769794
dstc3,current,7-d2v,LR.pen=l1.C=0.125000,0.82611274641,0.806562996975,0.670799351107,0.701391507796
dstc3,current,7-d2v,LR.pen=l2.C=0.125000,0.796779390777,0.74059891123,0.656357946231,0.679697058597
dstc3,current,7-d2v,LinearSVC.pen=l1.C=0.250000,0.812453728481,0.781788380093,0.674111411364,0.702877399524
dstc3,current,7-d2v,LinearSVC.pen=l2.C=0.250000,0.767426523058,0.644871027668,0.616792376476,0.623676667808
dstc3,current,7-d2v,LR.pen=l1.C=0.250000,0.822239318526,0.794941560641,0.668527635099,0.697925980701
dstc3,current,7-d2v,LR.pen=l2.C=0.250000,0.796614374275,0.7391711977,0.657081257437,0.67984638375
dstc3,current,7-d2v,LinearSVC.pen=l1.C=0.500000,0.810737222371,0.767186894288,0.672566961338,0.698748237776
dstc3,current,7-d2v,LinearSVC.pen=l2.C=0.500000,0.767595441977,0.64506718743,0.617056255531,0.623912899128
dstc3,current,7-d2v,LR.pen=l1.C=0.500000,0.820891869592,0.786323097149,0.672107939882,0.700220313166
dstc3,current,7-d2v,LR.pen=l2.C=0.500000,0.795439746677,0.732835095894,0.6552377741,0.677460475962
dstc3,current,7-d2v,LinearSVC.pen=l1.C=1.000000,0.8105565962,0.757516827707,0.668997628472,0.693304044937
dstc3,current,7-d2v,LinearSVC.pen=l2.C=1.000000,0.767092587637,0.644588089804,0.616558059667,0.623440275013
dstc3,current,7-d2v,LR.pen=l1.C=1.000000,0.816995027205,0.781265858969,0.663837877079,0.690868290437
dstc3,current,7-d2v,LR.pen=l2.C=1.000000,0.795266925341,0.731566891647,0.655260204049,0.67703717897
dstc3,current,7-d2v,LinearSVC.pen=l1.C=2.000000,0.813271006155,0.761209864154,0.671877554178,0.696774151658
dstc3,current,7-d2v,LinearSVC.pen=l2.C=2.000000,0.767261506556,0.644783909591,0.6167629777,0.623609163177
dstc3,current,7-d2v,LR.pen=l1.C=2.000000,0.818530907145,0.77745800408,0.661748634634,0.68738827363
dstc3,current,7-d2v,LR.pen=l2.C=2.000000,0.794760168584,0.73110933216,0.655166095563,0.676880015916
dstc3,current,7-d2v,LinearSVC.pen=l1.C=4.000000,0.805343524217,0.745361534316,0.660061728593,0.6834617098
dstc3,current,7-d2v,LinearSVC.pen=l2.C=4.000000,0.767092587637,0.644631461291,0.616615048705,0.623460152973
dstc3,current,7-d2v,LR.pen=l1.C=4.000000,0.818181362055,0.784559328026,0.660221992737,0.686299342185
dstc3,current,7-d2v,LR.pen=l2.C=4.000000,0.795098006422,0.728030698924,0.656736963657,0.677618213304
dstc3,current,7-d2v,LinearSVC.pen=l1.C=8.000000,0.801132258496,0.728357640407,0.646186568513,0.666464719516
dstc3,current,7-d2v,LinearSVC.pen=l2.C=8.000000,0.767261506556,0.644764439445,0.6167629777,0.623615349292
dstc3,current,7-d2v,LR.pen=l1.C=8.000000,0.811774150388,0.764100990267,0.644943123062,0.666265513929
dstc3,current,7-d2v,LR.pen=l2.C=8.000000,0.79510190884,0.72639123835,0.657085422014,0.677682722044
family,current,7-d2v,LinearSVC.pen=l1.C=0.062500,0.86574899548,0.712285083985,0.646179815702,0.655829091125
family,current,7-d2v,LinearSVC.pen=l2.C=0.062500,0.758890005023,0.561347251526,0.655252676826,0.592929182424
family,current,7-d2v,LR.pen=l1.C=0.062500,0.873940544952,0.755632185916,0.654832617857,0.675244462743
family,current,7-d2v,LR.pen=l2.C=0.062500,0.846691361125,0.689215196003,0.659729495522,0.665630882358
family,current,7-d2v,LinearSVC.pen=l1.C=0.125000,0.863499811652,0.703491397859,0.646263728522,0.653677879368
family,current,7-d2v,LinearSVC.pen=l2.C=0.125000,0.755243910095,0.5575236316,0.651726695484,0.588761113392
family,current,7-d2v,LR.pen=l1.C=0.125000,0.871967604219,0.746029741512,0.651514587049,0.670686720558
family,current,7-d2v,LR.pen=l2.C=0.125000,0.840725452034,0.677406031201,0.660844425418,0.660998243189
family,current,7-d2v,LinearSVC.pen=l1.C=0.250000,0.864896722752,0.71074567637,0.64840342369,0.657542278066
family,current,7-d2v,LinearSVC.pen=l2.C=0.250000,0.755488761929,0.557637620688,0.65132250634,0.589012274022
family,current,7-d2v,LR.pen=l1.C=0.250000,0.872527938222,0.741713599285,0.656036980666,0.672469123771
family,current,7-d2v,LR.pen=l2.C=0.250000,0.83624278001,0.665195682929,0.660728472778,0.656127960278
family,current,7-d2v,LinearSVC.pen=l1.C=0.500000,0.866317177298,0.711840824008,0.650981725318,0.661101246742
family,current,7-d2v,LinearSVC.pen=l2.C=0.500000,0.756096182823,0.559343395196,0.653549772407,0.590830613087
family,current,7-d2v,LR.pen=l1.C=0.500000,0.873103967855,0.746767752189,0.660209591503,0.676690317002
family,current,7-d2v,LR.pen=l2.C=0.500000,0.834561778001,0.663203688694,0.663028365791,0.656181338753
family,current,7-d2v,LinearSVC.pen=l1.C=1.000000,0.865172965846,0.714731955527,0.65268969431,0.663821624674
family,current,7-d2v,LinearSVC.pen=l2.C=1.000000,0.757232546459,0.559909236842,0.654330541638,0.59172652824
family,current,7-d2v,LR.pen=l1.C=1.000000,0.872251695128,0.741527995808,0.658539526188,0.672779992928
family,current,7-d2v,LR.pen=l2.C=1.000000,0.835098568559,0.664955762629,0.664052548427,0.656797412316
family,current,7-d2v,LinearSVC.pen=l1.C=2.000000,0.870562845304,0.738665693013,0.66371254005,0.677991709579
family,current,7-d2v,LinearSVC.pen=l2.C=2.000000,0.759181943747,0.5614171207,0.65484273426,0.593083058412
family,current,7-d2v,LR.pen=l1.C=2.000000,0.870263058764,0.733467070763,0.654122797586,0.666668772091
family,current,7-d2v,LR.pen=l2.C=2.000000,0.831697325465,0.660002628329,0.661634891805,0.653081998749
family,current,7-d2v,LinearSVC.pen=l1.C=4.000000,0.870026054746,0.731549225775,0.663001726675,0.677899474517
family,current,7-d2v,LinearSVC.pen=l2.C=4.000000,0.758613761929,0.561528011759,0.655339885257,0.593205580349
family,current,7-d2v,LR.pen=l1.C=4.000000,0.872267390758,0.743285731638,0.656298924748,0.669723671681
family,current,7-d2v,LR.pen=l2.C=4.000000,0.824657835259,0.644851803096,0.656600802066,0.643036597845
family,current,7-d2v,LinearSVC.pen=l1.C=8.000000,0.871691361125,0.727389843145,0.668058544232,0.679088591769
family,current,7-d2v,LinearSVC.pen=l2.C=8.000000,0.758613761929,0.561021333444,0.654578346796,0.592482188163
family,current,7-d2v,LR.pen=l1.C=8.000000,0.870854784028,0.740943481955,0.655319844764,0.669244846423
family,current,7-d2v,LR.pen=l2.C=8.000000,0.81783965344,0.636568708201,0.652129519107,0.637648118071
ghome,current,7-d2v,LinearSVC.pen=l1.C=0.062500,0.898720391186,0.672826908802,0.602424984567,0.626446388835
ghome,current,7-d2v,LinearSVC.pen=l2.C=0.062500,0.786064012193,0.53175206096,0.612963741629,0.560379929362
ghome,current,7-d2v,LR.pen=l1.C=0.062500,0.898919370885,0.664446498367,0.593865957046,0.613299832537
ghome,current,7-d2v,LR.pen=l2.C=0.062500,0.878311212718,0.687911074257,0.557448064051,0.581982110152
ghome,current,7-d2v,LinearSVC.pen=l1.C=0.125000,0.896789864736,0.679242258568,0.600236549951,0.624911892428
ghome,current,7-d2v,LinearSVC.pen=l2.C=0.125000,0.786056603374,0.533880328782,0.615491837356,0.562413525796
ghome,current,7-d2v,LR.pen=l1.C=0.125000,0.898911962067,0.686044925318,0.59722218338,0.619249915715
ghome,current,7-d2v,LR.pen=l2.C=0.125000,0.88002794183,0.697595822396,0.578083639448,0.603954665106
ghome,current,7-d2v,LinearSVC.pen=l1.C=0.250000,0.896797273555,0.679378116554,0.604449961561,0.629109916011
ghome,current,7-d2v,LinearSVC.pen=l2.C=0.250000,0.784133485743,0.531730164569,0.613417191964,0.559998034615
ghome,current,7-d2v,LR.pen=l1.C=0.250000,0.898322431786,0.68433548715,0.594500877681,0.615363169976
ghome,current,7-d2v,LR.pen=l2.C=0.250000,0.875467284774,0.66107418881,0.594505369122,0.606517036706
ghome,current,7-d2v,LinearSVC.pen=l1.C=0.500000,0.894329078555,0.679009110082,0.59840906875,0.621732640641
ghome,current,7-d2v,LinearSVC.pen=l2.C=0.500000,0.783956732499,0.532361053722,0.614859968452,0.560955917986
ghome,current,7-d2v,LR.pen=l1.C=0.500000,0.898506593849,0.67737449698,0.594886647198,0.614658142507
ghome,current,7-d2v,LR.pen=l2.C=0.500000,0.860907897801,0.620302056867,0.606631115092,0.606314490309
ghome,current,7-d2v,LinearSVC.pen=l1.C=1.000000,0.893150017993,0.674701668638,0.599159638543,0.618858080863
ghome,current,7-d2v,LinearSVC.pen=l2.C=1.000000,0.783374611037,0.532229722319,0.614040887176,0.560386392726
ghome,current,7-d2v,LR.pen=l1.C=1.000000,0.899081306492,0.702421386981,0.598806780737,0.619511552001
ghome,current,7-d2v,LR.pen=l2.C=1.000000,0.856877500476,0.615066036679,0.609780966102,0.606101637757
ghome,current,7-d2v,LinearSVC.pen=l1.C=2.000000,0.89276687623,0.663251169443,0.597544338677,0.614383337402
ghome,current,7-d2v,LinearSVC.pen=l2.C=2.000000,0.782416756631,0.530985819471,0.612333773668,0.558867770614
ghome,current,7-d2v,LR.pen=l1.C=2.000000,0.898514002667,0.722408654678,0.598104637608,0.621010200002
ghome,current,7-d2v,LR.pen=l2.C=2.000000,0.852478779027,0.612413309013,0.608401232406,0.602652756241
ghome,current,7-d2v,LinearSVC.pen=l1.C=4.000000,0.88995999238,0.659786857571,0.597416152178,0.612342043281
ghome,current,7-d2v,LinearSVC.pen=l2.C=4.000000,0.784140894562,0.532233035216,0.613293369628,0.560157154039
ghome,current,7-d2v,LR.pen=l1.C=4.000000,0.896782455918,0.733981633169,0.595279631723,0.619898712984
ghome,current,7-d2v,LR.pen=l2.C=4.000000,0.850364090515,0.602150875815,0.610022168996,0.59992650621
ghome,current,7-d2v,LinearSVC.pen=l1.C=8.000000,0.884544145975,0.65007685243,0.585821182734,0.597783351205
ghome,current,7-d2v,LinearSVC.pen=l2.C=8.000000,0.784140894562,0.532184543252,0.613324186269,0.560119702022
ghome,current,7-d2v,LR.pen=l1.C=8.000000,0.893157426811,0.690969182,0.585564551899,0.607049606033
ghome,current,7-d2v,LR.pen=l2.C=8.000000,0.849575580534,0.600468290011,0.614199577665,0.602527250209
