id,name,prefix,chi2,pval
940,b'6-entity_feature__entity__next_system_utterance__01223308681_NUMBER',b'6',17.2517,0.0006
941,b'5-phrase_feature__noun_phrases__next_system_utterance__spanish_food',b'5',17.2410,0.0006
942,b'6-entity_feature__entity__next_system_utterance__riverside restaurant_ORGANIZATION',b'6',17.2410,0.0006
943,b'5-phrase_feature__noun_phrases__next_system_utterance__room',b'5',17.2410,0.0006
944,b'5-phrase_feature__noun_phrases__next_system_utterance__romsey_part',b'5',17.2410,0.0006
945,b'7-syntactic_feature__root_word__next_system_utterance__12',b'7',17.2410,0.0006
946,b'6-entity_feature__entity__next_system_utterance__clare college_ORGANIZATION',b'6',17.2251,0.0006
947,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_chinese_food',b'5',17.2125,0.0006
948,b'7-syntactic_feature__root_word__next_system_utterance__quaysid',b'7',17.1976,0.0006
949,b'5-phrase_feature__noun_phrases__next_user_utterance__true_television',b'5',17.1855,0.0006
950,b'5-phrase_feature__noun_phrases__current_user_utterance__prices_restaurant',b'5',17.0890,0.0007
951,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_continental_food',b'5',17.0344,0.0007
952,b'7-syntactic_feature__root_word__next_user_utterance__fresh',b'7',16.9946,0.0007
953,b'7-syntactic_feature__subj_word__next_user_utterance__earea',b'7',16.9085,0.0007
954,b'5-phrase_feature__noun_phrases__next_system_utterance__northern_european_food',b'5',16.7757,0.0008
955,b'5-phrase_feature__noun_phrases__next_system_utterance__northern_european',b'5',16.7757,0.0008
956,b'7-syntactic_feature__subj_word__next_system_utterance__restaur',b'7',16.7721,0.0008
957,b'6-entity_feature__entity__next_system_utterance__museum of technology_MISC',b'6',16.7483,0.0008
958,b'5-phrase_feature__noun_phrases__current_user_utterance__bout_cherry',b'5',16.7218,0.0008
959,b'7-syntactic_feature__subj_word__next_system_utterance__clown',b'7',16.6561,0.0008
960,b'5-phrase_feature__noun_phrases__next_system_utterance__3jx',b'5',16.6536,0.0008
961,b'5-phrase_feature__noun_phrases__next_system_utterance__cb2_2la',b'5',16.6536,0.0008
962,b'6-entity_feature__entity__next_system_utterance__01223243533_NUMBER',b'6',16.6536,0.0008
963,b'7-syntactic_feature__obj_word__current_user_utterance__romsey',b'7',16.6536,0.0008
964,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb2_2la',b'5',16.6536,0.0008
965,b'7-syntactic_feature__root_word__current_user_utterance__pho',b'7',16.6153,0.0008
966,b'5-phrase_feature__noun_phrases__next_system_utterance__dojo_noodle_bar',b'5',16.5901,0.0009
967,b'5-phrase_feature__noun_phrases__next_system_utterance__dojo_noodle',b'5',16.5901,0.0009
968,b'6-entity_feature__entity__next_system_utterance__grafton centre_LOCATION',b'6',16.5901,0.0009
969,b'5-phrase_feature__noun_phrases__current_user_utterance__true_internet_connection',b'5',16.5437,0.0009
970,b'5-phrase_feature__noun_phrases__current_user_utterance__international_cafe',b'5',16.5418,0.0009
971,b'6-entity_feature__entity__next_system_utterance__jesus college_ORGANIZATION',b'6',16.4696,0.0009
972,b'6-entity_feature__entity__next_system_utterance__little seoul_ORGANIZATION',b'6',16.4667,0.0009
973,b'7-syntactic_feature__root_word__next_system_utterance__artwork',b'7',16.4667,0.0009
974,b'7-syntactic_feature__root_word__next_user_utterance__want',b'7',16.4646,0.0009
975,b'5-phrase_feature__noun_phrases__next_system_utterance__taverna',b'5',16.4646,0.0009
976,b'5-phrase_feature__noun_phrases__next_system_utterance__f1',b'5',16.4485,0.0009
977,b'5-phrase_feature__noun_phrases__next_system_utterance__english',b'5',16.4485,0.0009
978,b'5-phrase_feature__noun_phrases__next_system_utterance__fastfood',b'5',16.3720,0.0010
979,b'5-phrase_feature__noun_phrases__next_system_utterance__curry',b'5',16.3720,0.0010
980,b'7-syntactic_feature__subj_word__current_user_utterance__which',b'7',16.3486,0.0010
981,b'6-entity_feature__entity__next_system_utterance__free school lane_ORGANIZATION',b'6',16.2298,0.0010
982,b'6-entity_feature__entity__next_system_utterance__4 pounds_MONEY',b'6',16.2018,0.0010
983,b'5-phrase_feature__noun_phrases__current_user_utterance__coffee_shope',b'5',16.1958,0.0010
984,b'7-syntactic_feature__root_word__current_user_utterance__barnaba',b'7',16.1659,0.0010
985,b'6-entity_feature__entity__next_system_utterance__01223902103_NUMBER',b'6',16.1511,0.0011
986,b'5-phrase_feature__noun_phrases__next_system_utterance__9hx',b'5',16.1511,0.0011
987,b'7-syntactic_feature__root_word__current_user_utterance__ah',b'7',16.1146,0.0011
988,b'5-phrase_feature__noun_phrases__next_user_utterance__cheap_venue',b'5',16.1144,0.0011
989,b'5-phrase_feature__noun_phrases__next_user_utterance__hil',b'5',16.1144,0.0011
990,b'5-phrase_feature__noun_phrases__current_user_utterance__free_anything',b'5',16.0762,0.0011
991,b'6-entity_feature__entity__next_system_utterance__royal standard_ORGANIZATION',b'6',16.0625,0.0011
992,b'5-phrase_feature__noun_phrases__next_system_utterance__ruskin_gallery',b'5',16.0625,0.0011
993,b'5-phrase_feature__noun_phrases__next_system_utterance__ruskin',b'5',16.0625,0.0011
994,b'5-phrase_feature__noun_phrases__next_system_utterance__outstanding_pub',b'5',16.0084,0.0011
995,b'2.1-user_action_words.current_user_utterance__expens',b'2.1',15.9817,0.0011
996,b'6-entity_feature__entity__next_system_utterance__al casbah_ORGANIZATION',b'6',15.9090,0.0012
997,b'5-phrase_feature__noun_phrases__next_user_utterance__catharines',b'5',15.8779,0.0012
998,b'5-phrase_feature__noun_phrases__next_system_utterance__place',b'5',15.7876,0.0013
999,b'2.1-user_action_words.current_user_utterance__moder',b'2.1',15.7807,0.0013
1000,b'5-phrase_feature__noun_phrases__next_system_utterance__family_room',b'5',15.7802,0.0013
1001,b'5-phrase_feature__noun_phrases__next_system_utterance__fyne',b'5',15.7710,0.0013
1002,b'5-phrase_feature__noun_phrases__next_system_utterance__barnabas',b'5',15.7093,0.0013
1003,b'5-phrase_feature__noun_phrases__next_user_utterance__christs_college',b'5',15.6961,0.0013
1004,b'6-entity_feature__entity__next_system_utterance__little saint mary_ORGANIZATION',b'6',15.6744,0.0013
1005,b'5-phrase_feature__noun_phrases__next_user_utterance__sort',b'5',15.6223,0.0014
1006,b'6-entity_feature__entity__next_system_utterance__8_NUMBER',b'6',15.6016,0.0014
1007,b'5-phrase_feature__noun_phrases__current_user_utterance__coffee',b'5',15.5771,0.0014
1008,b'5-phrase_feature__noun_phrases__current_user_utterance__shop_background',b'5',15.5771,0.0014
1009,b'6-entity_feature__entity__next_system_utterance__eraina taverna_ORGANIZATION',b'6',15.5756,0.0014
1010,b'5-phrase_feature__noun_phrases__next_system_utterance__gourmet',b'5',15.5434,0.0014
1011,b'6-entity_feature__entity__next_system_utterance__sturton street_LOCATION',b'6',15.5434,0.0014
1012,b'5-phrase_feature__noun_phrases__next_system_utterance__gonville',b'5',15.5434,0.0014
1013,b'6-entity_feature__entity__next_system_utterance__01223314954_NUMBER',b'6',15.5434,0.0014
1014,b'6-entity_feature__entity__next_system_utterance__girton_PERSON',b'6',15.5434,0.0014
1015,b'7-syntactic_feature__root_word__next_system_utterance__lane',b'7',15.5434,0.0014
1016,b'6-entity_feature__entity__next_system_utterance__40-42_NUMBER',b'6',15.5434,0.0014
1017,b'6-entity_feature__entity__next_system_utterance__lamma_LOCATION',b'6',15.5434,0.0014
1018,b'7-syntactic_feature__root_word__next_user_utterance__add',b'7',15.4583,0.0015
1019,b'7-syntactic_feature__root_word__next_user_utterance__center',b'7',15.4398,0.0015
1020,b'5-phrase_feature__noun_phrases__next_user_utterance__chinese_food',b'5',15.4398,0.0015
1021,b'5-phrase_feature__noun_phrases__next_user_utterance__chinese_restaurant',b'5',15.4398,0.0015
1022,b'5-phrase_feature__noun_phrases__next_user_utterance__background_noise_rom',b'5',15.4398,0.0015
1023,b'5-phrase_feature__noun_phrases__next_system_utterance__huntingdon',b'5',15.4398,0.0015
1024,b'7-syntactic_feature__root_word__next_user_utterance__high',b'7',15.4398,0.0015
1025,b'7-syntactic_feature__root_word__current_user_utterance__high',b'7',15.4398,0.0015
1026,b'5-phrase_feature__noun_phrases__next_user_utterance__intenet_connection',b'5',15.4268,0.0015
1027,b'6-entity_feature__entity__next_system_utterance__fountain inn_MISC',b'6',15.4021,0.0015
1028,b'5-phrase_feature__noun_phrases__next_user_utterance__river',b'5',15.3039,0.0016
1029,b'7-syntactic_feature__root_word__next_user_utterance__entranc',b'7',15.2774,0.0016
1030,b'6-entity_feature__entity__next_system_utterance__01223413337_NUMBER',b'6',15.2627,0.0016
1031,b'5-phrase_feature__noun_phrases__next_system_utterance__italian_venue',b'5',15.1834,0.0017
1032,b'5-phrase_feature__noun_phrases__next_system_utterance__portraits',b'5',15.1686,0.0017
1033,b'5-phrase_feature__noun_phrases__next_system_utterance__0fn',b'5',15.1686,0.0017
1034,b'5-phrase_feature__noun_phrases__next_system_utterance__castle_hill_part',b'5',15.1686,0.0017
1035,b'7-syntactic_feature__root_word__next_system_utterance__01223418997',b'7',15.1579,0.0017
1036,b'6-entity_feature__entity__next_system_utterance__01223579500_NUMBER',b'6',15.1579,0.0017
1037,b'6-entity_feature__entity__next_system_utterance__lane_LOCATION',b'6',15.1154,0.0017
1038,b'5-phrase_feature__noun_phrases__next_system_utterance__seafood_venue',b'5',15.1014,0.0017
1039,b'5-phrase_feature__noun_phrases__current_user_utterance__coffee_shop_background',b'5',15.0798,0.0017
1040,b'5-phrase_feature__noun_phrases__next_system_utterance__middleeastern_food',b'5',15.0636,0.0018
1041,b'6-entity_feature__entity__next_system_utterance__michaelhouse centre_ORGANIZATION',b'6',15.0636,0.0018
1042,b'6-entity_feature__entity__next_system_utterance__55_NUMBER',b'6',15.0636,0.0018
1043,b'5-phrase_feature__noun_phrases__next_system_utterance__botanical_garden',b'5',15.0636,0.0018
1044,b'5-phrase_feature__noun_phrases__next_system_utterance__botanical',b'5',15.0636,0.0018
1045,b'7-syntactic_feature__root_word__next_user_utterance__fee',b'7',15.0301,0.0018
1046,b'5-phrase_feature__noun_phrases__next_system_utterance__fountain',b'5',15.0301,0.0018
1047,b'5-phrase_feature__noun_phrases__next_system_utterance__food_venue',b'5',15.0301,0.0018
1048,b'7-syntactic_feature__root_word__next_user_utterance__hoodington',b'7',15.0301,0.0018
1049,b'5-phrase_feature__noun_phrases__next_user_utterance__sorry_im_looking',b'5',15.0245,0.0018
1050,b'5-phrase_feature__noun_phrases__next_system_utterance__du',b'5',14.9693,0.0018
1051,b"6-entity_feature__entity__next_system_utterance__saint catharine's college_ORGANIZATION",b'6',14.9575,0.0019
1052,b'5-phrase_feature__noun_phrases__next_user_utterance__unitelligible',b'5',14.9249,0.0019
1053,b'7-syntactic_feature__root_word__next_system_utterance__01223322666',b'7',14.9171,0.0019
1054,b'5-phrase_feature__noun_phrases__next_system_utterance__meze_bar',b'5',14.8903,0.0019
1055,b'5-phrase_feature__noun_phrases__next_system_utterance__providing',b'5',14.8340,0.0020
1056,b'6-entity_feature__entity__next_system_utterance__curry queen_MISC',b'6',14.8205,0.0020
1057,b'6-entity_feature__entity__next_system_utterance__01223902174_NUMBER',b'6',14.7738,0.0020
1058,b'5-phrase_feature__noun_phrases__next_user_utterance__road',b'5',14.7523,0.0020
1059,b'5-phrase_feature__noun_phrases__current_user_utterance__hm_whats',b'5',14.6944,0.0021
1060,b'7-syntactic_feature__subj_word__current_user_utterance__addresss',b'7',14.6944,0.0021
1061,b'7-syntactic_feature__subj_word__current_user_utterance__restaur',b'7',14.6944,0.0021
1062,b'7-syntactic_feature__root_word__next_user_utterance__romsey',b'7',14.6944,0.0021
1063,b'7-syntactic_feature__root_word__current_user_utterance__is',b'7',14.6944,0.0021
1064,b'5-phrase_feature__noun_phrases__current_user_utterance__number_phone_number',b'5',14.6191,0.0022
1065,b'5-phrase_feature__noun_phrases__next_system_utterance__9el',b'5',14.6042,0.0022
1066,b'6-entity_feature__entity__next_system_utterance__337_NUMBER',b'6',14.4757,0.0023
1067,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_english_restaurant',b'5',14.4495,0.0024
1068,b'6-entity_feature__entity__next_system_utterance__mill road_LOCATION',b'6',14.4331,0.0024
1069,b'6-entity_feature__entity__next_system_utterance__eagle_MISC',b'6',14.4331,0.0024
1070,b'5-phrase_feature__noun_phrases__next_system_utterance__east',b'5',14.4331,0.0024
1071,b'5-phrase_feature__noun_phrases__next_system_utterance__east_asian_food',b'5',14.4331,0.0024
1072,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_traditional_food',b'5',14.4331,0.0024
1073,b'6-entity_feature__entity__next_system_utterance__85_NUMBER',b'6',14.4331,0.0024
1074,b'6-entity_feature__entity__next_system_utterance__01223860202_NUMBER',b'6',14.4331,0.0024
1075,b'5-phrase_feature__noun_phrases__next_system_utterance__milton_country',b'5',14.4331,0.0024
1076,b'5-phrase_feature__noun_phrases__next_system_utterance__girton_area',b'5',14.4331,0.0024
1077,b'7-syntactic_feature__root_word__current_user_utterance__ye',b'7',14.4331,0.0024
1078,b'5-phrase_feature__noun_phrases__next_system_utterance__park_golf_course',b'5',14.4331,0.0024
1079,b'5-phrase_feature__noun_phrases__next_system_utterance__parade',b'5',14.4331,0.0024
1080,b'5-phrase_feature__noun_phrases__next_system_utterance__outstanding_venue',b'5',14.4331,0.0024
1081,b'5-phrase_feature__noun_phrases__next_system_utterance__girton',b'5',14.4331,0.0024
1082,b'5-phrase_feature__noun_phrases__next_system_utterance__corpus_christi',b'5',14.4331,0.0024
1083,b'5-phrase_feature__noun_phrases__next_user_utterance__bar_address',b'5',14.4324,0.0024
1084,b'7-syntactic_feature__subj_word__next_system_utterance__baron',b'7',14.4234,0.0024
1085,b'5-phrase_feature__noun_phrases__next_user_utterance__great_um',b'5',14.3058,0.0025
1086,b'5-phrase_feature__noun_phrases__next_system_utterance__primavera',b'5',14.2892,0.0025
1087,b'7-syntactic_feature__root_word__next_user_utterance__i',b'7',14.2543,0.0026
1088,b'7-syntactic_feature__root_word__current_user_utterance__can',b'7',14.2459,0.0026
1089,b'5-phrase_feature__noun_phrases__current_user_utterance__intern',b'5',14.2377,0.0026
1090,b'6-entity_feature__entity__next_system_utterance__mexican_MISC',b'6',14.2341,0.0026
1091,b'5-phrase_feature__noun_phrases__current_user_utterance__fen_dittn',b'5',14.1864,0.0027
1092,b'5-phrase_feature__noun_phrases__current_user_utterance__dittn_fen_ditton',b'5',14.1864,0.0027
1093,b'7-syntactic_feature__subj_word__current_user_utterance__an',b'7',14.1819,0.0027
1094,b'7-syntactic_feature__root_word__next_system_utterance__01223505022',b'7',14.1210,0.0027
1095,b'6-entity_feature__entity__next_system_utterance__botanic garden_LOCATION',b'6',14.0757,0.0028
1096,b'7-syntactic_feature__root_word__next_system_utterance__have',b'7',14.0757,0.0028
1097,b'5-phrase_feature__noun_phrases__next_user_utterance__free_restaurants',b'5',14.0757,0.0028
1098,b'7-syntactic_feature__root_word__next_user_utterance__is',b'7',14.0671,0.0028
1099,b'5-phrase_feature__noun_phrases__current_user_utterance__chinese_take',b'5',14.0671,0.0028
1100,b'5-phrase_feature__noun_phrases__current_user_utterance__chinese_restaurant',b'5',14.0671,0.0028
1101,b'7-syntactic_feature__root_word__current_user_utterance__center',b'7',14.0671,0.0028
1102,b'7-syntactic_feature__root_word__current_user_utterance__serv',b'7',14.0340,0.0029
1103,b'5-phrase_feature__noun_phrases__next_system_utterance__old_schools',b'5',14.0169,0.0029
1104,b'5-phrase_feature__noun_phrases__current_user_utterance__st',b'5',14.0169,0.0029
1105,b'5-phrase_feature__noun_phrases__current_user_utterance__spice_restaurant',b'5',14.0169,0.0029
1106,b'5-phrase_feature__noun_phrases__next_system_utterance__dojo',b'5',14.0169,0.0029
1107,b'5-phrase_feature__noun_phrases__current_user_utterance__regency_gallery',b'5',14.0169,0.0029
1108,b'6-entity_feature__entity__next_system_utterance__hedges_LOCATION',b'6',14.0169,0.0029
1109,b'5-phrase_feature__noun_phrases__next_system_utterance__cambridge_chop',b'5',14.0169,0.0029
1110,b'5-phrase_feature__noun_phrases__next_system_utterance__cambridge_chop_house',b'5',14.0169,0.0029
1111,b'5-phrase_feature__noun_phrases__next_system_utterance__g5',b'5',14.0169,0.0029
1112,b"6-entity_feature__entity__next_system_utterance__great saint mary's church_ORGANIZATION",b'6',14.0169,0.0029
1113,b'5-phrase_feature__noun_phrases__current_user_utterance__im_loo',b'5',14.0169,0.0029
1114,b'5-phrase_feature__noun_phrases__current_user_utterance__dont_dont',b'5',14.0169,0.0029
1115,b'5-phrase_feature__noun_phrases__current_user_utterance__food_restaurant_w',b'5',14.0169,0.0029
1116,b'6-entity_feature__entity__next_system_utterance__cambridge blue_ORGANIZATION',b'6',14.0169,0.0029
1117,b'7-syntactic_feature__root_word__current_user_utterance__side',b'7',14.0169,0.0029
1118,b'5-phrase_feature__noun_phrases__next_user_utterance__internet',b'5',14.0169,0.0029
1119,b'6-entity_feature__entity__next_system_utterance__curry house_ORGANIZATION',b'6',14.0169,0.0029
1120,b'5-phrase_feature__noun_phrases__next_system_utterance__hill_area',b'5',14.0169,0.0029
1121,b'7-syntactic_feature__subj_word__next_system_utterance__bull',b'7',14.0136,0.0029
1122,b'5-phrase_feature__noun_phrases__next_system_utterance__university_botanic',b'5',13.9790,0.0029
1123,b'6-entity_feature__entity__next_system_utterance__10-15_NUMBER',b'6',13.9790,0.0029
1124,b'7-syntactic_feature__root_word__next_system_utterance__01223843436',b'7',13.9790,0.0029
1125,b'5-phrase_feature__noun_phrases__next_system_utterance__8ex',b'5',13.9790,0.0029
1126,b'5-phrase_feature__noun_phrases__next_system_utterance__8je',b'5',13.9790,0.0029
1127,b'7-syntactic_feature__subj_word__next_system_utterance__averi',b'7',13.8943,0.0031
1128,b'5-phrase_feature__noun_phrases__current_user_utterance__actual_price',b'5',13.8848,0.0031
1129,b'7-syntactic_feature__root_word__next_user_utterance__laugh',b'7',13.8802,0.0031
1130,b'5-phrase_feature__noun_phrases__next_user_utterance__fo',b'5',13.8802,0.0031
1131,b'7-syntactic_feature__subj_word__next_system_utterance__pub',b'7',13.8673,0.0031
1132,b'6-entity_feature__entity__next_system_utterance__eraina taverna_LOCATION',b'6',13.8526,0.0031
1133,b'5-phrase_feature__noun_phrases__next_system_utterance__burleigh',b'5',13.8505,0.0031
1134,b'7-syntactic_feature__root_word__next_system_utterance__01223364917',b'7',13.8422,0.0031
1135,b'7-syntactic_feature__root_word__next_user_utterance__onli',b'7',13.8422,0.0031
1136,b'5-phrase_feature__noun_phrases__next_user_utterance__priced_pub',b'5',13.8358,0.0031
1137,b'7-syntactic_feature__root_word__next_system_utterance__mediterranean',b'7',13.7536,0.0033
1138,b'5-phrase_feature__noun_phrases__next_system_utterance__cb5',b'5',13.7510,0.0033
1139,b'7-syntactic_feature__root_word__current_user_utterance__the',b'7',13.7320,0.0033
1140,b'7-syntactic_feature__obj_word__next_user_utterance__type',b'7',13.7126,0.0033
1141,b'7-syntactic_feature__root_word__current_user_utterance__children',b'7',13.7085,0.0033
1142,b'5-phrase_feature__noun_phrases__next_system_utterance__huntingdon_road',b'5',13.7069,0.0033
1143,b'6-entity_feature__entity__next_system_utterance__trinity street_ORGANIZATION',b'6',13.6809,0.0034
1144,b'5-phrase_feature__noun_phrases__next_system_utterance__true_internet_connection',b'5',13.6809,0.0034
1145,b'5-phrase_feature__noun_phrases__next_system_utterance__botanic_gardens',b'5',13.6701,0.0034
1146,b'5-phrase_feature__noun_phrases__next_system_utterance__subway',b'5',13.6701,0.0034
1147,b'5-phrase_feature__noun_phrases__next_system_utterance__sturton_street',b'5',13.6701,0.0034
1148,b'5-phrase_feature__noun_phrases__next_system_utterance__bistro',b'5',13.6696,0.0034
1149,b'6-entity_feature__entity__next_system_utterance__01223464550_NUMBER',b'6',13.6409,0.0034
1150,b'5-phrase_feature__noun_phrases__next_system_utterance__galleries',b'5',13.6015,0.0035
1151,b'5-phrase_feature__noun_phrases__next_user_utterance__name',b'5',13.5227,0.0036
1152,b'5-phrase_feature__noun_phrases__next_system_utterance__new_chesterton',b'5',13.5025,0.0037
1153,b'6-entity_feature__entity__next_system_utterance__nando_PERSON',b'6',13.5025,0.0037
1154,b'5-phrase_feature__noun_phrases__next_system_utterance__new',b'5',13.5025,0.0037
1155,b'5-phrase_feature__noun_phrases__next_user_utterance__exact_address',b'5',13.4990,0.0037
1156,b'5-phrase_feature__noun_phrases__next_user_utterance__addensbrookes_area',b'5',13.4653,0.0037
1157,b'6-entity_feature__entity__next_system_utterance__lynne strover gallery_LOCATION',b'6',13.4514,0.0038
1158,b'6-entity_feature__entity__next_system_utterance__artspace_LOCATION',b'6',13.4181,0.0038
1159,b'5-phrase_feature__noun_phrases__next_system_utterance__tea',b'5',13.3477,0.0039
1160,b'6-entity_feature__entity__next_system_utterance__01223316722_NUMBER',b'6',13.3229,0.0040
1161,b'7-syntactic_feature__root_word__next_system_utterance__01223307728',b'7',13.3229,0.0040
1162,b'6-entity_feature__entity__next_system_utterance__11 pounds_MONEY',b'6',13.3229,0.0040
1163,b'5-phrase_feature__noun_phrases__next_user_utterance__thai_food',b'5',13.3229,0.0040
1164,b'7-syntactic_feature__subj_word__next_user_utterance__tv',b'7',13.3195,0.0040
1165,b'5-phrase_feature__noun_phrases__current_user_utterance__continental_restaurant',b'5',13.3195,0.0040
1166,b'5-phrase_feature__noun_phrases__next_user_utterance__ok',b'5',13.3195,0.0040
1167,b'7-syntactic_feature__subj_word__current_user_utterance__area',b'7',13.3195,0.0040
1168,b'5-phrase_feature__noun_phrases__next_user_utterance__ok_address',b'5',13.3195,0.0040
1169,b'7-syntactic_feature__root_word__current_user_utterance__prefer',b'7',13.3195,0.0040
1170,b'6-entity_feature__entity__next_system_utterance__dojo noodle bar_MISC',b'6',13.3195,0.0040
1171,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_middleeastern_food',b'5',13.3195,0.0040
1172,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_pub',b'5',13.3195,0.0040
1173,b'7-syntactic_feature__root_word__next_system_utterance__01223369222',b'7',13.3154,0.0040
1174,b'7-syntactic_feature__obj_word__current_user_utterance__which',b'7',13.3077,0.0040
1175,b'7-syntactic_feature__root_word__current_user_utterance__one',b'7',13.1392,0.0043
1176,b'7-syntactic_feature__root_word__next_user_utterance__chines',b'7',13.1039,0.0044
1177,b'6-entity_feature__entity__next_system_utterance__granta place_ORGANIZATION',b'6',13.0923,0.0044
1178,b'5-phrase_feature__noun_phrases__current_user_utterance__barnwell',b'5',12.9895,0.0047
1179,b'5-phrase_feature__noun_phrases__current_user_utterance__spanish_restaurant',b'5',12.9895,0.0047
1180,b'5-phrase_feature__noun_phrases__next_system_utterance__sitar_tandoori',b'5',12.9391,0.0048
1181,b'5-phrase_feature__noun_phrases__next_system_utterance__cb4_1jy',b'5',12.8978,0.0049
1182,b'7-syntactic_feature__root_word__next_system_utterance__4',b'7',12.8978,0.0049
1183,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb4_1jy',b'5',12.8978,0.0049
1184,b'6-entity_feature__entity__next_system_utterance__blue spice_ORGANIZATION',b'6',12.8978,0.0049
1185,b'6-entity_feature__entity__next_system_utterance__01223882288_NUMBER',b'6',12.8978,0.0049
1186,b'7-syntactic_feature__root_word__current_user_utterance__chines',b'7',12.8712,0.0049
1187,b'7-syntactic_feature__root_word__next_user_utterance__anywher',b'7',12.8712,0.0049
1188,b'7-syntactic_feature__root_word__next_user_utterance__sell',b'7',12.8712,0.0049
1189,b'5-phrase_feature__noun_phrases__next_system_utterance__fee',b'5',12.8360,0.0050
1190,b'5-phrase_feature__noun_phrases__next_system_utterance__curry_house',b'5',12.8360,0.0050
1191,b'5-phrase_feature__noun_phrases__next_system_utterance__homerton',b'5',12.8140,0.0051
1192,b'6-entity_feature__entity__next_system_utterance__yippee noodle bar_ORGANIZATION',b'6',12.7537,0.0052
1193,b'6-entity_feature__entity__next_system_utterance__clifton way_PERSON',b'6',12.7158,0.0053
1194,b'5-phrase_feature__noun_phrases__next_system_utterance__wok_n_grill',b'5',12.7094,0.0053
1195,b'5-phrase_feature__noun_phrases__next_user_utterance__fendi',b'5',12.7038,0.0053
1196,b'7-syntactic_feature__root_word__next_system_utterance__yard',b'7',12.6941,0.0053
1197,b'6-entity_feature__entity__next_system_utterance__polonia_LOCATION',b'6',12.6800,0.0054
1198,b'6-entity_feature__entity__next_system_utterance__fen ditton_PERSON',b'6',12.6506,0.0055
1199,b'7-syntactic_feature__root_word__next_user_utterance__uhhh',b'7',12.6209,0.0055
1200,b'7-syntactic_feature__root_word__current_user_utterance__texmex',b'7',12.6200,0.0055
1201,b'5-phrase_feature__noun_phrases__next_system_utterance__mexico',b'5',12.6110,0.0056
1202,b'5-phrase_feature__noun_phrases__next_system_utterance__mex_food',b'5',12.6110,0.0056
1203,b'5-phrase_feature__noun_phrases__current_user_utterance__sorry_im',b'5',12.5675,0.0057
1204,b'5-phrase_feature__noun_phrases__next_system_utterance__barnabas_press_gallery',b'5',12.5576,0.0057
1205,b'5-phrase_feature__noun_phrases__next_system_utterance__baron',b'5',12.5576,0.0057
1206,b'5-phrase_feature__noun_phrases__current_user_utterance__granta_bar_address',b'5',12.5251,0.0058
1207,b'5-phrase_feature__noun_phrases__next_system_utterance__regional_college',b'5',12.5251,0.0058
1208,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_cafe_food',b'5',12.5251,0.0058
1209,b'7-syntactic_feature__root_word__next_user_utterance__addonbrook',b'7',12.5251,0.0058
1210,b'7-syntactic_feature__root_word__next_system_utterance__8',b'7',12.5251,0.0058
1211,b'7-syntactic_feature__root_word__next_user_utterance__road',b'7',12.5060,0.0058
1212,b'5-phrase_feature__noun_phrases__next_system_utterance__n_grill',b'5',12.4529,0.0060
1213,b'5-phrase_feature__noun_phrases__next_system_utterance__cafe_food_venue',b'5',12.4529,0.0060
1214,b'6-entity_feature__entity__next_system_utterance__bakers_MISC',b'6',12.4315,0.0060
1215,b'7-syntactic_feature__obj_word__current_user_utterance__you',b'7',12.4315,0.0060
1216,b'5-phrase_feature__noun_phrases__next_system_utterance__gourmet_burger',b'5',12.3979,0.0061
1217,b'6-entity_feature__entity__next_system_utterance__01223395800_NUMBER',b'6',12.3630,0.0062
1218,b'5-phrase_feature__noun_phrases__current_user_utterance__greek',b'5',12.3187,0.0064
1219,b'5-phrase_feature__noun_phrases__current_user_utterance__true_television',b'5',12.2609,0.0065
1220,b'5-phrase_feature__noun_phrases__next_system_utterance__bridge',b'5',12.2429,0.0066
1221,b'7-syntactic_feature__root_word__next_user_utterance__addre',b'7',12.2429,0.0066
1222,b'6-entity_feature__entity__next_system_utterance__saint andrews street_ORGANIZATION',b'6',12.2429,0.0066
1223,b'7-syntactic_feature__root_word__next_system_utterance__court',b'7',12.2429,0.0066
1224,b'5-phrase_feature__noun_phrases__next_system_utterance__hotel_du',b'5',12.2429,0.0066
1225,b'6-entity_feature__entity__next_system_utterance__14_NUMBER',b'6',12.2127,0.0067
1226,b'7-syntactic_feature__subj_word__next_system_utterance__shiraz',b'7',12.2127,0.0067
1227,b'7-syntactic_feature__root_word__next_system_utterance__01223461323',b'7',12.2127,0.0067
1228,b'5-phrase_feature__noun_phrases__next_system_utterance__true_television',b'5',12.2127,0.0067
1229,b'7-syntactic_feature__root_word__next_system_utterance__is',b'7',12.2127,0.0067
1230,b'5-phrase_feature__noun_phrases__next_system_utterance__sitar',b'5',12.2127,0.0067
1231,b'6-entity_feature__entity__next_system_utterance__01223315641_NUMBER',b'6',12.2127,0.0067
1232,b'5-phrase_feature__noun_phrases__next_system_utterance__cb4_6df',b'5',12.2127,0.0067
